,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
2,2729748,2698,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-01-21T14:40:00
3,2729469,2698,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-01-21T14:00:00
5,2729011,2698,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-01-20T20:00:00
6,2728705,2698,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-01-20T19:20:00
7,2728553,2698,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-01-20T18:40:00
8,2728421,2698,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-01-20T18:00:00
9,2728250,2698,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-01-20T16:00:00
10,2728165,2698,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-01-20T16:00:00
11,2727866,2698,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-01-20T15:20:00
12,2727560,2698,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-01-20T14:40:00
13,2727465,2698,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-01-20T14:40:00
14,2727183,2698,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-01-20T14:00:00
15,2727049,2698,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-01-20T14:00:00
19,2726255,2698,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-01-19T19:45:00
21,2726059,2698,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-01-19T19:10:00
23,2725735,2698,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-01-19T18:35:00
25,2725265,2698,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-01-19T18:00:00
26,2724960,2698,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-01-19T15:45:00
27,2724928,2698,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-01-19T15:45:00
28,2724582,2698,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-01-19T15:10:00
