,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,8772409,2917,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-10-18T16:10:00
1,8772400,2917,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-10-18T15:30:00
2,8772389,2917,TTEMSINGLES--------U21FNL-000100----------,,Men Singles,OFFICIAL,,,2024-10-18T14:50:00
3,8772382,2917,TTEWSINGLES--------U21FNL-000100----------,,Women Singles,OFFICIAL,,,2024-10-18T14:10:00
7,8772343,2917,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-10-18T11:30:00
8,8772339,2917,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-18T11:30:00
9,8772333,2917,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-18T10:50:00
10,8772327,2917,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-10-18T10:50:00
11,8772321,2917,TTEMSINGLES--------U21SFNL000100----------,,Men Singles,OFFICIAL,,,2024-10-18T10:10:00
12,8772316,2917,TTEMSINGLES--------U21SFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-18T10:10:00
13,8772310,2917,TTEWSINGLES--------U21SFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-18T09:30:00
14,8772304,2917,TTEWSINGLES--------U21SFNL000100----------,,Women Singles,OFFICIAL,,,2024-10-18T09:30:00
15,8767193,2917,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-10-17T19:40:00
16,8766929,2917,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-10-17T19:40:00
17,8766894,2917,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-17T19:40:00
18,8766799,2917,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-17T19:00:00
19,8766738,2917,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-10-17T19:40:00
20,8766576,2917,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-10-17T19:00:00
21,8766250,2917,TTEMSINGLES--------U21QFNL000300----------,,Men Singles,OFFICIAL,,,2024-10-17T18:20:00
22,8766229,2917,TTEMSINGLES--------U21QFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-17T18:20:00
23,8766220,2917,TTEWSINGLES-----------CON5000100----------,,Women Singles,OFFICIAL,,,2024-10-17T19:00:00
24,8766210,2917,TTEMSINGLES-----------CON5000100----------,,Men Singles,OFFICIAL,,,2024-10-17T19:00:00
25,8766138,2917,TTEWSINGLES-----------CON4000200----------,,Women Singles,OFFICIAL,,,2024-10-17T17:00:00
26,8766131,2917,TTEWSINGLES-----------CON4000100----------,,Women Singles,OFFICIAL,,,2024-10-17T17:00:00
27,8765901,2917,TTEMSINGLES--------U21CON5000100----------,,Men Singles,OFFICIAL,,,2024-10-17T18:20:00
28,8765887,2917,TTEMSINGLES-----------CON4000200----------,,Men Singles,OFFICIAL,,,2024-10-17T17:40:00
29,8765876,2917,TTEWSINGLES--------U21QFNL000300----------,,Women Singles,OFFICIAL,,,2024-10-17T17:40:00
30,8765849,2917,TTEWSINGLES--------U21QFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-17T17:40:00
31,8765268,2917,TTEMSINGLES-----------CON4000100----------,,Men Singles,OFFICIAL,,,2024-10-17T17:40:00
32,8765262,2917,TTEMSINGLES--------U21CON4000200----------,,Men Singles,OFFICIAL,,,2024-10-17T16:00:00
33,8765256,2917,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-10-17T17:00:00
34,8765250,2917,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-10-17T17:00:00
35,8765245,2917,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-10-17T17:00:00
36,8765228,2917,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-10-17T17:00:00
39,8765215,2917,TTEWSINGLES--------U21CON5000100----------,,Women Singles,OFFICIAL,,,2024-10-17T18:20:00
40,8765210,2917,TTEWSINGLES--------U21CON4000200----------,,Women Singles,OFFICIAL,,,2024-10-17T16:00:00
41,8765205,2917,TTEMSINGLES-----------CON3000200----------,,Men Singles,OFFICIAL,,,2024-10-17T16:30:00
42,8765199,2917,TTEMSINGLES-----------CON3000300----------,,Men Singles,OFFICIAL,,,2024-10-17T16:30:00
46,8765152,2917,TTEWSINGLES-----------CON3000200----------,,Women Singles,OFFICIAL,,,2024-10-17T15:30:00
59,8765088,2917,TTEWSINGLES-----------GP03000600----------,,Women Singles,OFFICIAL,,,2024-10-17T12:40:00
60,8765083,2917,TTEWSINGLES-----------GP03000500----------,,Women Singles,OFFICIAL,,,2024-10-17T12:20:00
61,8765078,2917,TTEWSINGLES-----------GP03000400----------,,Women Singles,OFFICIAL,,,2024-10-17T12:00:00
62,8765073,2917,TTEWSINGLES-----------GP03000300----------,,Women Singles,OFFICIAL,,,2024-10-17T11:40:00
63,8765069,2917,TTEWSINGLES-----------GP03000200----------,,Women Singles,OFFICIAL,,,2024-10-17T11:20:00
64,8765065,2917,TTEWSINGLES-----------GP03000100----------,,Women Singles,OFFICIAL,,,2024-10-17T11:00:00
65,8765060,2917,TTEWSINGLES-----------GP02000600----------,,Women Singles,OFFICIAL,,,2024-10-17T12:40:00
66,8765055,2917,TTEWSINGLES-----------GP02000500----------,,Women Singles,OFFICIAL,,,2024-10-17T12:20:00
67,8765051,2917,TTEWSINGLES-----------GP02000400----------,,Women Singles,OFFICIAL,,,2024-10-17T12:00:00
68,8765047,2917,TTEWSINGLES-----------GP02000300----------,,Women Singles,OFFICIAL,,,2024-10-17T11:40:00
69,8765044,2917,TTEWSINGLES-----------GP02000200----------,,Women Singles,OFFICIAL,,,2024-10-17T11:20:00
70,8765038,2917,TTEWSINGLES-----------GP02000100----------,,Women Singles,OFFICIAL,,,2024-10-17T11:00:00
71,8765033,2917,TTEWSINGLES-----------GP01000300----------,,Women Singles,OFFICIAL,,,2024-10-17T12:40:00
72,8765028,2917,TTEWSINGLES-----------GP01000200----------,,Women Singles,OFFICIAL,,,2024-10-17T12:20:00
73,8765025,2917,TTEWSINGLES-----------GP01000100----------,,Women Singles,OFFICIAL,,,2024-10-17T12:00:00
74,8765022,2917,TTEMSINGLES-----------GP06000300----------,,Men Singles,OFFICIAL,,,2024-10-17T12:40:00
75,8765017,2917,TTEMSINGLES-----------GP06000200----------,,Men Singles,OFFICIAL,,,2024-10-17T12:20:00
76,8765013,2917,TTEMSINGLES-----------GP06000100----------,,Men Singles,OFFICIAL,,,2024-10-17T12:00:00
77,8765011,2917,TTEMSINGLES-----------GP02000300----------,,Men Singles,OFFICIAL,,,2024-10-17T12:40:00
78,8765006,2917,TTEMSINGLES-----------GP02000200----------,,Men Singles,OFFICIAL,,,2024-10-17T12:20:00
79,8765002,2917,TTEMSINGLES-----------GP02000100----------,,Men Singles,OFFICIAL,,,2024-10-17T12:00:00
80,8764998,2917,TTEMSINGLES-----------GP05000300----------,,Men Singles,OFFICIAL,,,2024-10-17T11:40:00
81,8764995,2917,TTEMSINGLES-----------GP05000200----------,,Men Singles,OFFICIAL,,,2024-10-17T11:20:00
82,8764990,2917,TTEMSINGLES-----------GP05000100----------,,Men Singles,OFFICIAL,,,2024-10-17T11:00:00
83,8764987,2917,TTEMSINGLES-----------GP04000300----------,,Men Singles,OFFICIAL,,,2024-10-17T11:40:00
84,8764982,2917,TTEMSINGLES-----------GP04000200----------,,Men Singles,OFFICIAL,,,2024-10-17T11:20:00
85,8764976,2917,TTEMSINGLES-----------GP04000100----------,,Men Singles,OFFICIAL,,,2024-10-17T11:00:00
86,8764972,2917,TTEMSINGLES-----------GP03000300----------,,Men Singles,OFFICIAL,,,2024-10-17T11:40:00
87,8764967,2917,TTEMSINGLES-----------GP03000200----------,,Men Singles,OFFICIAL,,,2024-10-17T11:20:00
88,8764964,2917,TTEMSINGLES-----------GP03000100----------,,Men Singles,OFFICIAL,,,2024-10-17T11:00:00
89,8764959,2917,TTEMSINGLES-----------GP01000300----------,,Men Singles,OFFICIAL,,,2024-10-17T11:40:00
90,8764956,2917,TTEMSINGLES-----------GP01000200----------,,Men Singles,OFFICIAL,,,2024-10-17T11:20:00
91,8764947,2917,TTEMSINGLES-----------GP01000100----------,,Men Singles,OFFICIAL,,,2024-10-17T11:00:00
92,8764941,2917,TTEWSINGLES--------U21GP01000300----------,,Women Singles,OFFICIAL,,,2024-10-17T10:40:00
93,8764936,2917,TTEWSINGLES--------U21GP01000200----------,,Women Singles,OFFICIAL,,,2024-10-17T10:20:00
94,8764930,2917,TTEWSINGLES--------U21GP01000100----------,,Women Singles,OFFICIAL,,,2024-10-17T10:00:00
95,8764925,2917,TTEWSINGLES--------U21GP03000300----------,,Women Singles,OFFICIAL,,,2024-10-17T10:40:00
96,8764921,2917,TTEWSINGLES--------U21GP03000200----------,,Women Singles,OFFICIAL,,,2024-10-17T10:20:00
97,8764915,2917,TTEWSINGLES--------U21GP03000100----------,,Women Singles,OFFICIAL,,,2024-10-17T10:00:00
98,8764911,2917,TTEWSINGLES--------U21GP02000300----------,,Women Singles,OFFICIAL,,,2024-10-17T10:40:00
99,8764906,2917,TTEWSINGLES--------U21GP02000200----------,,Women Singles,OFFICIAL,,,2024-10-17T10:20:00
100,8764902,2917,TTEWSINGLES--------U21GP02000100----------,,Women Singles,OFFICIAL,,,2024-10-17T10:00:00
101,8764898,2917,TTEMSINGLES--------U21GP03000300----------,,Men Singles,OFFICIAL,,,2024-10-17T09:40:00
102,8764892,2917,TTEMSINGLES--------U21GP03000200----------,,Men Singles,OFFICIAL,,,2024-10-17T09:20:00
103,8764889,2917,TTEMSINGLES--------U21GP03000100----------,,Men Singles,OFFICIAL,,,2024-10-17T09:00:00
104,8764885,2917,TTEMSINGLES--------U21GP02000300----------,,Men Singles,OFFICIAL,,,2024-10-17T09:40:00
105,8764881,2917,TTEMSINGLES--------U21GP02000200----------,,Men Singles,OFFICIAL,,,2024-10-17T09:20:00
106,8764875,2917,TTEMSINGLES--------U21GP02000100----------,,Men Singles,OFFICIAL,,,2024-10-17T09:00:00
107,8764869,2917,TTEMSINGLES--------U21GP01000300----------,,Men Singles,OFFICIAL,,,2024-10-17T09:40:00
108,8764865,2917,TTEMSINGLES--------U21GP01000200----------,,Men Singles,OFFICIAL,,,2024-10-17T09:20:00
109,8764859,2917,TTEMSINGLES--------U21GP01000100----------,,Men Singles,OFFICIAL,,,2024-10-17T09:00:00
