,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,3879379,2693,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-06-18T16:05:00
1,3879082,2693,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-06-18T15:20:00
5,3877928,2693,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-06-17T17:45:00
6,3877661,2693,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-06-17T17:10:00
7,3877465,2693,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-06-17T16:35:00
8,3877280,2693,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-06-17T16:00:00
13,3875929,2693,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-06-17T11:45:00
14,3875847,2693,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-06-17T11:45:00
15,3875294,2693,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-06-17T11:10:00
16,3875211,2693,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-06-17T11:10:00
17,3874834,2693,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-06-17T10:35:00
18,3874641,2693,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-06-17T10:35:00
19,3874407,2693,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-06-17T10:00:00
20,3874246,2693,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-06-17T10:00:00
23,3873165,2693,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-06-16T18:25:00
24,3872998,2693,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-06-16T18:25:00
25,3872688,2693,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-06-16T17:50:00
26,3872375,2693,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-06-16T17:50:00
27,3872081,2693,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-06-16T17:15:00
28,3871852,2693,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-06-16T17:15:00
29,3871688,2693,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-06-16T16:40:00
30,3871357,2693,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-06-16T16:40:00
32,3870883,2693,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-06-16T16:05:00
