,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,7742815,2868,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-06-23T16:15:00
1,7741314,2868,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-06-23T15:30:00
4,7729891,2868,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-06-22T18:00:00
5,7728610,2868,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-06-22T17:15:00
6,7727123,2868,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-06-22T16:30:00
7,7725947,2868,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-06-22T15:45:00
13,7723406,2868,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-06-22T11:45:00
14,7723292,2868,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-06-22T11:45:00
15,7722835,2868,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-06-22T11:10:00
16,7722815,2868,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-06-22T11:10:00
17,7722495,2868,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-06-22T10:35:00
18,7722405,2868,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-06-22T10:35:00
19,7722114,2868,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-06-22T10:00:00
20,7721888,2868,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-06-22T10:00:00
21,7719819,2868,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-06-21T17:55:00
22,7719115,2868,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-06-21T17:55:00
