,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,5772271,2714,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-12-10T18:15:00
1,5772072,2714,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-12-10T17:30:00
2,5772069,2714,TTEMSINGLES-----------34--000100----------,,Men Singles,OFFICIAL,,,2023-12-10T16:45:00
3,5772066,2714,TTEWSINGLES-----------34--000100----------,,Women Singles,OFFICIAL,,,2023-12-10T16:00:00
4,5772057,2714,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-12-10T13:45:00
5,5772054,2714,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-12-10T13:00:00
6,5772050,2714,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-12-10T12:15:00
7,5772048,2714,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-12-10T11:30:00
8,5772046,2714,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-12-10T10:45:00
9,5772043,2714,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-12-10T10:00:00
10,5772040,2714,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-12-10T10:45:00
11,5772036,2714,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-12-10T10:00:00
12,5770375,2714,TTEWSINGLES-----------GP02000600----------,,Women Singles,OFFICIAL,,,2023-12-09T20:00:00
13,5770372,2714,TTEMSINGLES-----------GP02000600----------,,Men Singles,OFFICIAL,,,2023-12-09T20:00:00
14,5770208,2714,TTEWSINGLES-----------GP02000500----------,,Women Singles,OFFICIAL,,,2023-12-09T19:20:00
15,5770180,2714,TTEMSINGLES-----------GP02000500----------,,Men Singles,OFFICIAL,,,2023-12-09T19:20:00
16,5769905,2714,TTEMSINGLES-----------GP01000600----------,,Men Singles,OFFICIAL,,,2023-12-09T18:40:00
17,5769715,2714,TTEWSINGLES-----------GP01000500----------,,Women Singles,OFFICIAL,,,2023-12-09T18:40:00
18,5769566,2714,TTEWSINGLES-----------GP01000600----------,,Women Singles,OFFICIAL,,,2023-12-09T18:00:00
19,5769147,2714,TTEMSINGLES-----------GP01000500----------,,Men Singles,OFFICIAL,,,2023-12-09T18:00:00
20,5768879,2714,TTEMSINGLES-----------GP02000400----------,,Men Singles,OFFICIAL,,,2023-12-09T16:20:00
21,5768872,2714,TTEWSINGLES-----------GP02000400----------,,Women Singles,OFFICIAL,,,2023-12-09T15:40:00
22,5768868,2714,TTEWSINGLES-----------GP02000300----------,,Women Singles,OFFICIAL,,,2023-12-09T16:20:00
23,5768865,2714,TTEMSINGLES-----------GP02000300----------,,Men Singles,OFFICIAL,,,2023-12-09T15:40:00
24,5768862,2714,TTEMSINGLES-----------GP01000300----------,,Men Singles,OFFICIAL,,,2023-12-09T15:00:00
25,5768859,2714,TTEWSINGLES-----------GP01000300----------,,Women Singles,OFFICIAL,,,2023-12-09T15:00:00
26,5768857,2714,TTEMSINGLES-----------GP01000400----------,,Men Singles,OFFICIAL,,,2023-12-09T14:20:00
27,5768854,2714,TTEWSINGLES-----------GP01000400----------,,Women Singles,OFFICIAL,,,2023-12-09T14:20:00
28,5768841,2714,TTEMSINGLES-----------GP02000100----------,,Men Singles,OFFICIAL,,,2023-12-09T12:00:00
29,5768838,2714,TTEWSINGLES-----------GP02000100----------,,Women Singles,OFFICIAL,,,2023-12-09T12:00:00
30,5768835,2714,TTEMSINGLES-----------GP02000200----------,,Men Singles,OFFICIAL,,,2023-12-09T11:20:00
31,5768831,2714,TTEWSINGLES-----------GP02000200----------,,Women Singles,OFFICIAL,,,2023-12-09T11:20:00
32,5768828,2714,TTEMSINGLES-----------GP01000100----------,,Men Singles,OFFICIAL,,,2023-12-09T10:40:00
33,5768824,2714,TTEWSINGLES-----------GP01000100----------,,Women Singles,OFFICIAL,,,2023-12-09T10:40:00
34,5768821,2714,TTEWSINGLES-----------GP01000200----------,,Women Singles,OFFICIAL,,,2023-12-09T10:00:00
35,5768819,2714,TTEMSINGLES-----------GP01000200----------,,Men Singles,OFFICIAL,,,2023-12-09T10:00:00
