,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,5598359,2699,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-01-12T19:10:00
3,2691632,2699,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-01-15T15:45:00
4,2690934,2699,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-01-15T15:00:00
6,2684824,2699,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-01-14T19:00:00
7,2684631,2699,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-01-14T18:20:00
8,2684457,2699,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-01-14T17:40:00
9,2684117,2699,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-01-14T17:00:00
14,2681028,2699,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-01-14T12:00:00
15,2680957,2699,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-01-14T12:00:00
16,2679948,2699,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-01-14T11:20:00
17,2679919,2699,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-01-14T11:20:00
18,2679725,2699,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-01-14T10:40:00
19,2679453,2699,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-01-14T10:40:00
20,2678878,2699,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-01-14T10:00:00
21,2678673,2699,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-01-14T10:00:00
24,2676923,2699,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-01-13T20:00:00
25,2676838,2699,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-01-13T20:00:00
26,2676168,2699,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-01-13T19:20:00
27,2676028,2699,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-01-13T19:20:00
28,2675795,2699,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-01-13T18:40:00
30,2675044,2699,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-01-13T18:00:00
32,2673656,2699,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-01-13T16:20:00
33,2673419,2699,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-01-13T15:40:00
35,2672890,2699,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-01-13T15:00:00
37,2672477,2699,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-01-13T14:20:00
39,2671583,2699,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-01-13T13:40:00
41,2671043,2699,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-01-13T13:00:00
44,2669262,2699,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-01-13T11:50:00
45,2668466,2699,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-01-13T11:50:00
46,2668295,2699,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-01-13T11:10:00
47,2667538,2699,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-01-13T11:10:00
