,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,151987,2473,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2021-09-07T17:45:00
1,151983,2473,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2021-09-07T17:00:00
2,151980,2473,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2021-09-07T12:15:00
3,151977,2473,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2021-09-07T11:30:00
4,151974,2473,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2021-09-07T10:45:00
5,151971,2473,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2021-09-07T10:00:00
6,151968,2473,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2021-09-06T16:40:00
7,151965,2473,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2021-09-06T16:40:00
8,151962,2473,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2021-09-06T10:40:00
9,151959,2473,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2021-09-06T10:40:00
10,151956,2473,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2021-09-06T10:40:00
11,151953,2473,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2021-09-06T10:40:00
12,151949,2473,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2021-09-06T16:00:00
13,151946,2473,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2021-09-06T16:00:00
16,151936,2473,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2021-09-06T10:00:00
18,151930,2473,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2021-09-06T10:00:00
20,151924,2473,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2021-09-06T10:00:00
21,151921,2473,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2021-09-06T10:00:00
39,151866,2473,TTEWSINGLES-----------R64-002300----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
40,151863,2473,TTEWSINGLES-----------R64-002200----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
41,151860,2473,TTEWSINGLES-----------R64-002100----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
42,151857,2473,TTEWSINGLES-----------R64-002000----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
43,151854,2473,TTEWSINGLES-----------R64-001900----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
44,151851,2473,TTEWSINGLES-----------R64-001800----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
45,151848,2473,TTEWSINGLES-----------R64-001500----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
46,151845,2473,TTEWSINGLES-----------R64-003100----------,,Women Singles,OFFICIAL,,,2021-09-05T10:30:00
47,151842,2473,TTEWSINGLES-----------R64-003000----------,,Women Singles,OFFICIAL,,,2021-09-05T10:30:00
48,151839,2473,TTEWSINGLES-----------R64-002800----------,,Women Singles,OFFICIAL,,,2021-09-05T10:30:00
49,151836,2473,TTEWSINGLES-----------R64-002700----------,,Women Singles,OFFICIAL,,,2021-09-05T10:30:00
50,151833,2473,TTEWSINGLES-----------R64-002600----------,,Women Singles,OFFICIAL,,,2021-09-05T10:00:00
51,151830,2473,TTEWSINGLES-----------R64-001200----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
52,151827,2473,TTEWSINGLES-----------R64-001100----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
53,151824,2473,TTEWSINGLES-----------R64-001000----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
54,151821,2473,TTEWSINGLES-----------R64-000700----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
55,151818,2473,TTEWSINGLES-----------R64-000600----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
56,151815,2473,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2021-09-06T18:00:00
57,151812,2473,TTEWSINGLES-----------R64-000500----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
58,151809,2473,TTEWSINGLES-----------R64-000300----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
59,151806,2473,TTEWSINGLES-----------R64-000200----------,,Women Singles,OFFICIAL,,,2021-09-05T09:30:00
66,151785,2473,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2021-09-06T18:00:00
67,151782,2473,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2021-09-06T17:20:00
68,151779,2473,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2021-09-06T17:20:00
69,151776,2473,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2021-09-06T11:20:00
70,151773,2473,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2021-09-06T11:20:00
71,151770,2473,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2021-09-06T11:20:00
72,151767,2473,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2021-09-06T11:20:00
73,151764,2473,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2021-09-06T12:00:00
74,151761,2473,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2021-09-06T12:00:00
75,151758,2473,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2021-09-06T12:00:00
76,151755,2473,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2021-09-06T12:00:00
88,151700,2473,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
89,151696,2473,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
91,151687,2473,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
93,151681,2473,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
95,151675,2473,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
97,151668,2473,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
98,151665,2473,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
100,151659,2473,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2021-09-05T18:00:00
104,151647,2473,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
108,151635,2473,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
109,151632,2473,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
110,151629,2473,TTEMSINGLES-----------R64-000200----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
111,151626,2473,TTEMSINGLES-----------R64-000100----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
112,151623,2473,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
113,151620,2473,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
114,151617,2473,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
115,151611,2473,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
116,151605,2473,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2021-09-05T18:30:00
117,151602,2473,TTEMSINGLES-----------R64-001300----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
118,151599,2473,TTEMSINGLES-----------R64-003000----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
119,151593,2473,TTEMSINGLES-----------R64-003200----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
120,151590,2473,TTEMSINGLES-----------R64-003100----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
121,151587,2473,TTEMSINGLES-----------R64-002900----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
122,151584,2473,TTEMSINGLES-----------R64-002800----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
123,151581,2473,TTEMSINGLES-----------R64-002700----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
124,151578,2473,TTEMSINGLES-----------R64-002600----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
125,151575,2473,TTEMSINGLES-----------R64-002500----------,,Men Singles,OFFICIAL,,,2021-09-05T12:30:00
126,151569,2473,TTEMSINGLES-----------R64-002400----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
127,151566,2473,TTEMSINGLES-----------R64-002300----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
128,151563,2473,TTEMSINGLES-----------R64-002200----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
129,151560,2473,TTEMSINGLES-----------R64-002100----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
130,151557,2473,TTEMSINGLES-----------R64-002000----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
131,151554,2473,TTEMSINGLES-----------R64-001900----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
132,151551,2473,TTEMSINGLES-----------R64-001800----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
133,151548,2473,TTEMSINGLES-----------R64-001700----------,,Men Singles,OFFICIAL,,,2021-09-05T12:00:00
134,151545,2473,TTEMSINGLES-----------R64-001600----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
135,151542,2473,TTEMSINGLES-----------R64-001500----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
136,151539,2473,TTEMSINGLES-----------R64-001400----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
137,151536,2473,TTEMSINGLES-----------R64-001200----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
138,151533,2473,TTEMSINGLES-----------R64-001100----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
139,151527,2473,TTEMSINGLES-----------R64-001000----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
140,151524,2473,TTEMSINGLES-----------R64-000900----------,,Men Singles,OFFICIAL,,,2021-09-05T11:30:00
141,151521,2473,TTEMSINGLES-----------R64-000800----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
142,151518,2473,TTEMSINGLES-----------R64-000700----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
143,151515,2473,TTEMSINGLES-----------R64-000600----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
144,151512,2473,TTEMSINGLES-----------R64-000500----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
145,151509,2473,TTEMSINGLES-----------R64-000400----------,,Men Singles,OFFICIAL,,,2021-09-05T11:00:00
