,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
1,2807397,2700,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-02-04T17:30:00
2,2806551,2700,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-02-04T17:00:00
5,2803594,2700,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-02-04T11:30:00
6,2803075,2700,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-02-04T11:00:00
7,2802845,2700,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-02-04T10:30:00
8,2802572,2700,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-02-04T10:00:00
10,2801572,2700,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-02-03T17:30:00
11,2801038,2700,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-02-03T17:00:00
12,2800749,2700,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-02-03T16:30:00
13,2800488,2700,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-02-03T16:00:00
14,2799376,2700,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-02-03T13:20:00
15,2798538,2700,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-02-03T12:50:00
16,2797690,2700,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-02-03T12:20:00
17,2796620,2700,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-02-03T11:50:00
24,2794056,2700,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-02-02T19:30:00
25,2793994,2700,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-02-02T19:30:00
26,2793942,2700,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-02-02T19:30:00
27,2793638,2700,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-02-02T19:30:00
28,2793234,2700,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-02-02T19:00:00
29,2793119,2700,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-02-02T19:00:00
30,2792972,2700,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-02-02T19:00:00
31,2792797,2700,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-02-02T19:00:00
32,2792371,2700,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-02-02T18:30:00
33,2792188,2700,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-02-02T18:30:00
34,2792021,2700,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-02-02T18:30:00
35,2791878,2700,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-02-02T18:30:00
36,2790986,2700,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-02-02T18:00:00
37,2790865,2700,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-02-02T18:00:00
38,2790807,2700,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-02-02T18:00:00
39,2790694,2700,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-02-02T18:00:00
47,2788074,2700,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-02-02T14:00:00
48,2787871,2700,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-02-02T14:00:00
49,2787349,2700,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2023-02-02T14:00:00
50,2786801,2700,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-02-02T13:30:00
51,2786798,2700,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-02-02T14:00:00
52,2786223,2700,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2023-02-02T13:00:00
53,2786157,2700,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-02-02T13:30:00
54,2785139,2700,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-02-02T13:30:00
55,2785040,2700,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-02-02T13:00:00
56,2784929,2700,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2023-02-02T12:30:00
57,2784534,2700,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2023-02-02T13:00:00
58,2784140,2700,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-02-02T13:00:00
59,2783650,2700,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2023-02-02T12:30:00
60,2783483,2700,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2023-02-02T12:30:00
61,2783325,2700,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2023-02-02T12:00:00
62,2783143,2700,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2023-02-02T12:30:00
63,2782133,2700,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2023-02-02T12:00:00
64,2782052,2700,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2023-02-02T11:30:00
65,2782050,2700,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2023-02-02T12:00:00
66,2781762,2700,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2023-02-02T12:00:00
67,2780960,2700,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2023-02-02T11:30:00
68,2780887,2700,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2023-02-02T11:30:00
69,2780774,2700,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2023-02-02T11:30:00
70,2780259,2700,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2023-02-02T11:00:00
71,2779499,2700,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2023-02-02T11:00:00
72,2779397,2700,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2023-02-02T11:00:00
73,2779312,2700,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2023-02-02T11:00:00
74,2778808,2700,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2023-02-02T10:30:00
75,2778801,2700,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2023-02-02T10:30:00
76,2778685,2700,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2023-02-02T10:30:00
78,2778254,2700,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2023-02-02T10:30:00
82,2774928,2700,TTEMSINGLES-----------R64-003100----------,,Men Singles,OFFICIAL,,,2023-02-01T19:00:00
