,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,1490360,2574,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-06-19T18:00:09.912
1,1489895,2574,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-06-19T16:33:24.992
5,1487857,2574,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-06-18T19:22:04.287
6,1487531,2574,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-06-18T18:17:32.994
7,1487195,2574,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-06-18T17:04:09.72
8,1486812,2574,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-06-18T16:07:39.487
9,1486485,2574,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-06-18T14:49:04.234
10,1486208,2574,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-06-18T14:21:09.448
11,1486063,2574,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-06-18T13:23:58.739
12,1485399,2574,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-06-18T12:52:43.033
14,1485036,2574,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-06-18T12:28:29.363
16,1484580,2574,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-06-18T11:42:07.319
18,1483807,2574,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-06-18T10:40:16.286
20,1482830,2574,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-06-18T10:02:41.07
23,1479934,2574,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-06-17T19:36:27.381
24,1479773,2574,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2022-06-17T11:57:43.937
26,1479521,2574,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-06-17T19:05:05.588
27,1479236,2574,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-06-17T18:24:36.171
28,1479232,2574,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-06-17T18:46:39.708
29,1479016,2574,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-06-17T18:00:11.529
30,1478768,2574,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2022-06-17T17:32:23.186
31,1478482,2574,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-06-17T17:31:53.61
32,1478191,2574,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-06-17T16:17:03.832
34,1477897,2574,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2022-06-17T15:36:55.584
35,1477689,2574,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-06-17T15:29:51.422
36,1477398,2574,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-06-17T15:01:00.587
39,1477004,2574,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-06-17T14:32:31.795
40,1476720,2574,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-06-17T13:44:42.789
41,1476487,2574,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2022-06-17T12:49:57.007
46,1474925,2574,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2022-06-17T11:17:20.755
51,1468139,2574,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2022-06-16T19:34:26.65
52,1468121,2574,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2022-06-16T19:22:50.976
53,1468057,2574,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2022-06-16T19:13:07.524
54,1467866,2574,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2022-06-16T19:14:29.638
55,1467655,2574,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2022-06-16T18:47:24.024
56,1467372,2574,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2022-06-16T18:54:54.046
57,1467154,2574,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2022-06-16T18:47:03.469
59,1466614,2574,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2022-06-16T18:22:26.888
60,1466564,2574,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2022-06-16T18:03:24.581
61,1466512,2574,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2022-06-16T18:02:58.292
62,1466110,2574,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2022-06-16T18:01:04.707
63,1466044,2574,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2022-06-16T17:32:48.869
64,1465596,2574,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2022-06-16T17:32:35.083
65,1465592,2574,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2022-06-16T17:32:42.493
66,1465483,2574,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2022-06-16T17:32:50.556
67,1464911,2574,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2022-06-16T16:41:33.096
69,1464787,2574,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2022-06-16T16:00:48.466
70,1464675,2574,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2022-06-16T16:03:42.717
73,1463782,2574,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2022-06-16T15:30:36.31
75,1463610,2574,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2022-06-16T15:30:24.488
76,1463043,2574,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2022-06-16T14:30:53.951
77,1463036,2574,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2022-06-16T15:04:16.67
81,1462402,2574,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2022-06-16T14:30:32.575
83,1461494,2574,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2022-06-16T13:18:47.558
84,1461406,2574,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2022-06-16T12:56:22.318
