,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,5598781,2724,TTEMSINGLES-----------R64-000700----------,,Men Singles,OFFICIAL,,,2023-08-24T20:05:00
1,4459442,2724,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-08-27T17:45:00
2,4459179,2724,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-08-27T17:10:00
5,4458519,2724,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-08-27T11:45:00
6,4458377,2724,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-08-27T11:10:00
7,4458147,2724,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-08-27T10:35:00
8,4457996,2724,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-08-27T10:00:00
10,4457574,2724,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-08-26T17:45:00
11,4457412,2724,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-08-26T17:10:00
12,4457183,2724,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-08-26T16:35:00
13,4456994,2724,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-08-26T16:00:00
14,4456799,2724,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-08-26T13:45:00
15,4456661,2724,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-08-26T13:10:00
16,4456375,2724,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-08-26T12:35:00
17,4456234,2724,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2023-08-25T11:10:00
18,4456124,2724,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-08-26T12:00:00
25,4454795,2724,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-08-25T20:05:00
26,4454632,2724,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-08-25T20:10:00
27,4454610,2724,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-08-25T19:30:00
28,4454572,2724,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-08-25T20:05:00
29,4454296,2724,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-08-25T19:30:00
30,4453760,2724,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-08-25T19:30:00
31,4453701,2724,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-08-25T20:05:00
32,4453672,2724,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-08-25T18:55:00
33,4453415,2724,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-08-25T18:55:00
34,4452776,2724,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-08-25T18:20:00
35,4452702,2724,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-08-25T18:55:00
36,4452673,2724,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-08-25T19:30:00
37,4452662,2724,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-08-25T18:20:00
