,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
2,4046481,2692,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-07-02T14:45:00
3,4046061,2692,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-07-02T14:00:00
5,4043842,2692,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-07-01T19:15:00
6,4043501,2692,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-07-01T18:30:00
7,4042930,2692,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-07-01T17:45:00
8,4042428,2692,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-07-01T17:00:00
13,4039798,2692,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-07-01T11:45:00
14,4039568,2692,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-07-01T11:45:00
15,4039517,2692,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-07-01T11:10:00
16,4039210,2692,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-07-01T11:10:00
17,4039055,2692,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-07-01T10:35:00
18,4038914,2692,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-07-01T10:35:00
19,4038558,2692,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-07-01T10:00:00
20,4038426,2692,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-07-01T10:00:00
23,4035894,2692,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-06-30T19:45:00
24,4035723,2692,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-06-30T19:45:00
25,4035368,2692,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-06-30T19:10:00
26,4035293,2692,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-06-30T19:10:00
28,4034886,2692,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-06-30T18:35:00
30,4034333,2692,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-06-30T18:00:00
31,4034270,2692,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-06-30T13:00:00
32,4032780,2692,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-06-30T15:55:00
34,4032206,2692,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-06-30T15:20:00
36,4031694,2692,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-06-30T14:45:00
38,4030720,2692,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-06-30T14:10:00
40,4030142,2692,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-06-30T13:35:00
43,4028885,2692,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-06-30T11:50:00
44,4028718,2692,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-06-30T11:50:00
45,4028650,2692,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-06-30T11:10:00
46,4028268,2692,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-06-30T11:10:00
51,4026000,2692,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2023-06-29T20:20:00
53,4025539,2692,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2023-06-29T20:20:00
56,4025058,2692,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2023-06-29T19:45:00
57,4024863,2692,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2023-06-29T19:45:00
59,4024272,2692,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-06-29T19:10:00
61,4024017,2692,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2023-06-29T19:10:00
64,4023049,2692,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-06-29T18:35:00
65,4022851,2692,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2023-06-29T18:35:00
67,4022133,2692,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2023-06-29T18:00:00
68,4021837,2692,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2023-06-29T18:00:00
69,4021802,2692,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2023-06-29T18:00:00
70,4021696,2692,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2023-06-29T18:00:00
71,4020736,2692,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-06-29T16:20:00
72,4020512,2692,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2023-06-29T16:20:00
73,4020339,2692,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-06-29T16:20:00
74,4019980,2692,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2023-06-29T15:45:00
75,4019953,2692,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2023-06-29T16:20:00
77,4019407,2692,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2023-06-29T15:45:00
79,4018939,2692,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2023-06-29T15:10:00
81,4018425,2692,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2023-06-29T15:10:00
83,4018123,2692,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-06-29T14:35:00
85,4017392,2692,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2023-06-29T14:35:00
87,4016660,2692,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2023-06-29T14:00:00
88,4016569,2692,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2023-06-29T14:00:00
91,4015081,2692,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-06-29T11:45:00
92,4014944,2692,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2023-06-29T11:45:00
93,4014900,2692,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2023-06-29T11:45:00
94,4014868,2692,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-06-29T11:45:00
95,4014490,2692,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2023-06-29T11:10:00
96,4014286,2692,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-06-29T11:10:00
97,4014069,2692,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2023-06-29T11:10:00
98,4013910,2692,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2023-06-29T11:10:00
107,4007572,2692,TTEMSINGLES-----------RND4000800----------,,Men Singles,OFFICIAL,,,2023-06-28T14:40:00
108,4007482,2692,TTEMSINGLES-----------RND4000500----------,,Men Singles,OFFICIAL,,,2023-06-28T14:40:00
109,4007085,2692,TTEMSINGLES-----------RND4000100----------,,Men Singles,OFFICIAL,,,2023-06-28T14:40:00
110,4007024,2692,TTEMSINGLES-----------RND4000300----------,,Men Singles,OFFICIAL,,,2023-06-28T14:40:00
111,4006105,2692,TTEWSINGLES-----------RND3000600----------,,Women Singles,OFFICIAL,,,2023-06-28T14:00:00
112,4005882,2692,TTEWSINGLES-----------RND3000500----------,,Women Singles,OFFICIAL,,,2023-06-28T14:00:00
113,4005689,2692,TTEWSINGLES-----------RND3000100----------,,Women Singles,OFFICIAL,,,2023-06-28T14:00:00
114,4005658,2692,TTEWSINGLES-----------RND3000200----------,,Women Singles,OFFICIAL,,,2023-06-28T14:00:00
115,4004727,2692,TTEMSINGLES-----------RND4000600----------,,Men Singles,OFFICIAL,,,2023-06-28T13:20:00
116,4004700,2692,TTEMSINGLES-----------RND4000400----------,,Men Singles,OFFICIAL,,,2023-06-28T13:20:00
117,4004620,2692,TTEMSINGLES-----------RND4000200----------,,Men Singles,OFFICIAL,,,2023-06-28T13:20:00
118,4004586,2692,TTEMSINGLES-----------RND4000700----------,,Men Singles,OFFICIAL,,,2023-06-28T13:20:00
119,4003957,2692,TTEWSINGLES-----------RND3000300----------,,Women Singles,OFFICIAL,,,2023-06-28T12:40:00
120,4003910,2692,TTEWSINGLES-----------RND3000400----------,,Women Singles,OFFICIAL,,,2023-06-28T12:40:00
121,4003820,2692,TTEWSINGLES-----------RND3000700----------,,Women Singles,OFFICIAL,,,2023-06-28T12:40:00
122,4003744,2692,TTEWSINGLES-----------RND3000800----------,,Women Singles,OFFICIAL,,,2023-06-28T12:40:00
135,4000695,2692,TTEMSINGLES-----------RND3001400----------,,Men Singles,OFFICIAL,,,2023-06-27T20:40:00
136,4000616,2692,TTEMSINGLES-----------RND3001600----------,,Men Singles,OFFICIAL,,,2023-06-27T20:40:00
137,4000473,2692,TTEMSINGLES-----------RND3000600----------,,Men Singles,OFFICIAL,,,2023-06-27T20:00:00
138,4000358,2692,TTEMSINGLES-----------RND3001300----------,,Men Singles,OFFICIAL,,,2023-06-27T20:40:00
139,4000307,2692,TTEMSINGLES-----------RND3001100----------,,Men Singles,OFFICIAL,,,2023-06-27T20:40:00
140,3999750,2692,TTEMSINGLES-----------RND3001500----------,,Men Singles,OFFICIAL,,,2023-06-27T20:00:00
141,3999672,2692,TTEMSINGLES-----------RND3001200----------,,Men Singles,OFFICIAL,,,2023-06-27T20:00:00
142,3999404,2692,TTEWSINGLES-----------RND2001300----------,,Women Singles,OFFICIAL,,,2023-06-27T19:20:00
143,3999393,2692,TTEMSINGLES-----------RND3000400----------,,Men Singles,OFFICIAL,,,2023-06-27T20:00:00
144,3998901,2692,TTEWSINGLES-----------RND2001500----------,,Women Singles,OFFICIAL,,,2023-06-27T19:20:00
145,3998830,2692,TTEWSINGLES-----------RND2001400----------,,Women Singles,OFFICIAL,,,2023-06-27T19:20:00
146,3998728,2692,TTEWSINGLES-----------RND2001600----------,,Women Singles,OFFICIAL,,,2023-06-27T19:20:00
147,3998473,2692,TTEWSINGLES-----------RND2000400----------,,Women Singles,OFFICIAL,,,2023-06-27T18:40:00
148,3998289,2692,TTEWSINGLES-----------RND2001200----------,,Women Singles,OFFICIAL,,,2023-06-27T18:40:00
149,3998182,2692,TTEWSINGLES-----------RND2000200----------,,Women Singles,OFFICIAL,,,2023-06-27T18:40:00
150,3998073,2692,TTEWSINGLES-----------RND2001100----------,,Women Singles,OFFICIAL,,,2023-06-27T18:40:00
151,3997678,2692,TTEMSINGLES-----------RND3001000----------,,Men Singles,OFFICIAL,,,2023-06-27T18:00:00
152,3997497,2692,TTEMSINGLES-----------RND3000700----------,,Men Singles,OFFICIAL,,,2023-06-27T18:00:00
153,3997379,2692,TTEMSINGLES-----------RND3000800----------,,Men Singles,OFFICIAL,,,2023-06-27T18:00:00
154,3997046,2692,TTEMSINGLES-----------RND3000300----------,,Men Singles,OFFICIAL,,,2023-06-27T18:00:00
155,3996556,2692,TTEMSINGLES-----------RND3000900----------,,Men Singles,OFFICIAL,,,2023-06-27T17:20:00
156,3996550,2692,TTEMSINGLES-----------RND3000500----------,,Men Singles,OFFICIAL,,,2023-06-27T17:20:00
157,3996371,2692,TTEMSINGLES-----------RND3000100----------,,Men Singles,OFFICIAL,,,2023-06-27T17:20:00
158,3996273,2692,TTEMSINGLES-----------RND3000200----------,,Men Singles,OFFICIAL,,,2023-06-27T17:20:00
159,3995613,2692,TTEWSINGLES-----------RND2001000----------,,Women Singles,OFFICIAL,,,2023-06-27T16:40:00
160,3995590,2692,TTEWSINGLES-----------RND2000900----------,,Women Singles,OFFICIAL,,,2023-06-27T16:40:00
161,3995526,2692,TTEWSINGLES-----------RND2000700----------,,Women Singles,OFFICIAL,,,2023-06-27T16:40:00
162,3995386,2692,TTEWSINGLES-----------RND2000600----------,,Women Singles,OFFICIAL,,,2023-06-27T16:40:00
163,3995015,2692,TTEWSINGLES-----------RND2000300----------,,Women Singles,OFFICIAL,,,2023-06-27T16:00:00
164,3994857,2692,TTEWSINGLES-----------RND2000500----------,,Women Singles,OFFICIAL,,,2023-06-27T16:00:00
165,3994803,2692,TTEWSINGLES-----------RND2000800----------,,Women Singles,OFFICIAL,,,2023-06-27T16:00:00
166,3994687,2692,TTEWSINGLES-----------RND2000100----------,,Women Singles,OFFICIAL,,,2023-06-27T16:00:00
175,3992690,2692,TTEMSINGLES-----------RND2002500----------,,Men Singles,OFFICIAL,,,2023-06-27T13:35:00
176,3992683,2692,TTEMSINGLES-----------RND2003000----------,,Men Singles,OFFICIAL,,,2023-06-27T13:35:00
177,3992463,2692,TTEMSINGLES-----------RND2000700----------,,Men Singles,OFFICIAL,,,2023-06-27T13:35:00
178,3992275,2692,TTEMSINGLES-----------RND2003200----------,,Men Singles,OFFICIAL,,,2023-06-27T13:35:00
179,3992134,2692,TTEMSINGLES-----------RND2002400----------,,Men Singles,OFFICIAL,,,2023-06-27T13:00:00
180,3991811,2692,TTEMSINGLES-----------RND2001100----------,,Men Singles,OFFICIAL,,,2023-06-27T13:00:00
181,3991702,2692,TTEMSINGLES-----------RND2003100----------,,Men Singles,OFFICIAL,,,2023-06-27T13:00:00
182,3991671,2692,TTEMSINGLES-----------RND2002700----------,,Men Singles,OFFICIAL,,,2023-06-27T13:00:00
183,3991236,2692,TTEWSINGLES-----------RND1002800----------,,Women Singles,OFFICIAL,,,2023-06-27T12:25:00
184,3990972,2692,TTEWSINGLES-----------RND1003000----------,,Women Singles,OFFICIAL,,,2023-06-27T12:25:00
185,3990799,2692,TTEWSINGLES-----------RND1003100----------,,Women Singles,OFFICIAL,,,2023-06-27T12:25:00
186,3990738,2692,TTEWSINGLES-----------RND1002100----------,,Women Singles,OFFICIAL,,,2023-06-27T12:25:00
187,3990368,2692,TTEWSINGLES-----------RND1000400----------,,Women Singles,OFFICIAL,,,2023-06-27T11:50:00
188,3990162,2692,TTEWSINGLES-----------RND1002900----------,,Women Singles,OFFICIAL,,,2023-06-27T11:50:00
189,3990041,2692,TTEWSINGLES-----------RND1002500----------,,Women Singles,OFFICIAL,,,2023-06-27T11:50:00
190,3990015,2692,TTEMSINGLES-----------RND1005000----------,,Men Singles,OFFICIAL,,,2023-06-27T11:50:00
207,3986586,2692,TTEMSINGLES-----------RND2001900----------,,Men Singles,OFFICIAL,,,2023-06-26T21:10:00
208,3986463,2692,TTEMSINGLES-----------RND2002800----------,,Men Singles,OFFICIAL,,,2023-06-26T21:10:00
209,3986330,2692,TTEMSINGLES-----------RND2002100----------,,Men Singles,OFFICIAL,,,2023-06-26T21:10:00
210,3986243,2692,TTEMSINGLES-----------RND2002200----------,,Men Singles,OFFICIAL,,,2023-06-26T21:10:00
211,3986108,2692,TTEMSINGLES-----------RND2002300----------,,Men Singles,OFFICIAL,,,2023-06-26T20:35:00
212,3985679,2692,TTEMSINGLES-----------RND2002600----------,,Men Singles,OFFICIAL,,,2023-06-26T20:35:00
213,3985567,2692,TTEMSINGLES-----------RND2001800----------,,Men Singles,OFFICIAL,,,2023-06-26T20:35:00
214,3985454,2692,TTEMSINGLES-----------RND2002000----------,,Men Singles,OFFICIAL,,,2023-06-26T20:35:00
215,3985350,2692,TTEMSINGLES-----------RND2001500----------,,Men Singles,OFFICIAL,,,2023-06-26T20:00:00
216,3984944,2692,TTEMSINGLES-----------RND2001400----------,,Men Singles,OFFICIAL,,,2023-06-26T20:00:00
217,3984812,2692,TTEMSINGLES-----------RND2001600----------,,Men Singles,OFFICIAL,,,2023-06-26T20:00:00
218,3984714,2692,TTEMSINGLES-----------RND2001700----------,,Men Singles,OFFICIAL,,,2023-06-26T20:00:00
219,3984380,2692,TTEMSINGLES-----------RND2001000----------,,Men Singles,OFFICIAL,,,2023-06-26T19:25:00
220,3984225,2692,TTEMSINGLES-----------RND2001200----------,,Men Singles,OFFICIAL,,,2023-06-26T19:25:00
221,3984107,2692,TTEMSINGLES-----------RND2002900----------,,Men Singles,OFFICIAL,,,2023-06-26T19:25:00
222,3984044,2692,TTEMSINGLES-----------RND2000500----------,,Men Singles,OFFICIAL,,,2023-06-26T18:50:00
223,3983982,2692,TTEMSINGLES-----------RND2001300----------,,Men Singles,OFFICIAL,,,2023-06-26T19:25:00
224,3983517,2692,TTEMSINGLES-----------RND2000600----------,,Men Singles,OFFICIAL,,,2023-06-26T18:50:00
225,3983365,2692,TTEMSINGLES-----------RND2000900----------,,Men Singles,OFFICIAL,,,2023-06-26T18:50:00
226,3983300,2692,TTEMSINGLES-----------RND2000300----------,,Men Singles,OFFICIAL,,,2023-06-26T18:50:00
227,3983185,2692,TTEMSINGLES-----------RND2000100----------,,Men Singles,OFFICIAL,,,2023-06-26T18:15:00
228,3983013,2692,TTEMSINGLES-----------RND2000800----------,,Men Singles,OFFICIAL,,,2023-06-26T18:15:00
229,3982797,2692,TTEMSINGLES-----------RND2000200----------,,Men Singles,OFFICIAL,,,2023-06-26T18:15:00
230,3982744,2692,TTEMSINGLES-----------RND2000400----------,,Men Singles,OFFICIAL,,,2023-06-26T18:15:00
231,3982187,2692,TTEWSINGLES-----------RND1002000----------,,Women Singles,OFFICIAL,,,2023-06-26T17:40:00
232,3982113,2692,TTEWSINGLES-----------RND1002600----------,,Women Singles,OFFICIAL,,,2023-06-26T17:40:00
233,3982039,2692,TTEWSINGLES-----------RND1002200----------,,Women Singles,OFFICIAL,,,2023-06-26T17:40:00
234,3981801,2692,TTEWSINGLES-----------RND1002300----------,,Women Singles,OFFICIAL,,,2023-06-26T17:40:00
235,3981352,2692,TTEWSINGLES-----------RND1001700----------,,Women Singles,OFFICIAL,,,2023-06-26T17:05:00
236,3981246,2692,TTEWSINGLES-----------RND1001800----------,,Women Singles,OFFICIAL,,,2023-06-26T17:05:00
237,3981226,2692,TTEWSINGLES-----------RND1001900----------,,Women Singles,OFFICIAL,,,2023-06-26T17:05:00
238,3981218,2692,TTEWSINGLES-----------RND1001600----------,,Women Singles,OFFICIAL,,,2023-06-26T17:05:00
239,3980767,2692,TTEWSINGLES-----------RND1000700----------,,Women Singles,OFFICIAL,,,2023-06-26T16:30:00
240,3980402,2692,TTEWSINGLES-----------RND1001200----------,,Women Singles,OFFICIAL,,,2023-06-26T16:30:00
