,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
2,6764494,2882,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-04-07T17:05:00
3,6764195,2882,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-04-07T16:30:00
5,6763718,2882,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-04-06T18:15:00
6,6763464,2882,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-04-06T17:40:00
7,6763318,2882,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-04-06T17:05:00
8,6763201,2882,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-04-06T16:30:00
13,6762071,2882,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-04-06T12:35:00
14,6762063,2882,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-04-06T12:35:00
15,6761709,2882,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-04-06T12:00:00
16,6761699,2882,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-04-06T12:00:00
17,6761261,2882,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-04-06T11:25:00
18,6761112,2882,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-04-06T11:25:00
19,6760849,2882,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-04-06T10:50:00
20,6760812,2882,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-04-06T10:50:00
23,6759933,2882,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2024-04-05T20:35:00
24,6759829,2882,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-04-05T20:35:00
25,6759786,2882,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-04-05T20:35:00
