,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,2944760,2703,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-02-24T17:45:00
1,2944597,2703,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-02-24T17:10:00
5,2943898,2703,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-02-24T11:45:00
6,2943605,2703,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-02-24T11:10:00
7,2943360,2703,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-02-24T10:35:00
8,2943133,2703,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-02-24T10:00:00
10,2942907,2703,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-02-23T18:20:00
13,2942805,2703,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-02-23T18:20:00
15,2942577,2703,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-02-23T18:20:00
16,2942449,2703,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-02-23T18:20:00
17,2942118,2703,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-02-23T17:45:00
18,2941746,2703,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-02-23T17:45:00
25,2940256,2703,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-02-23T13:45:00
26,2940234,2703,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-02-23T13:10:00
27,2940227,2703,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-02-23T13:45:00
28,2940196,2703,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-02-23T13:45:00
29,2940061,2703,TTEMSINGLES-----------R64-001900----------,,Men Singles,OFFICIAL,,,2023-02-22T13:30:00
30,2939889,2703,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-02-23T13:10:00
31,2939757,2703,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-02-23T13:10:00
32,2939707,2703,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-02-23T13:45:00
33,2939615,2703,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-02-23T13:10:00
34,2938979,2703,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-02-23T12:35:00
35,2938909,2703,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-02-23T12:35:00
36,2938644,2703,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-02-23T12:35:00
37,2938542,2703,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-02-23T12:35:00
38,2938286,2703,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-02-23T12:00:00
39,2937964,2703,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-02-23T12:00:00
40,2937926,2703,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-02-23T12:00:00
41,2937806,2703,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-02-23T12:00:00
56,2934559,2703,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-02-22T18:25:00
58,2933906,2703,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
61,2933656,2703,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
63,2933045,2703,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
64,2932587,2703,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-02-22T17:15:00
65,2932504,2703,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
66,2932491,2703,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-02-22T17:15:00
67,2932406,2703,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
68,2932165,2703,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-02-22T17:50:00
