,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
2,1966632,2605,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-09-09T10:55:09.377
3,1966630,2605,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-09-10T14:56:56.774
4,1965399,2605,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-09-10T14:04:13.19
6,1956140,2605,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-09-09T20:52:43.577
7,1955843,2605,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-09-09T19:50:13.558
8,1955287,2605,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-09-09T19:02:13.238
9,1954894,2605,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-09-09T18:04:52.649
12,1951215,2605,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-09-09T13:34:15.236
13,1950036,2605,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-09-09T13:06:41.805
15,1949464,2605,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-09-09T12:21:29.321
17,1948304,2605,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-09-09T12:12:53.232
18,1948086,2605,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-09-09T11:03:56.055
19,1946416,2605,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-09-09T10:03:05.368
20,1946281,2605,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-09-09T10:02:31.405
23,1939224,2605,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-09-08T19:45:07.73
24,1938561,2605,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2022-09-08T19:43:17.246
25,1938035,2605,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-09-08T19:17:19.625
26,1937992,2605,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-09-08T19:03:16.336
27,1937471,2605,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-09-08T18:53:40.068
28,1937127,2605,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2022-09-08T18:21:26.537
29,1936884,2605,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-09-08T18:02:11.022
30,1936109,2605,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-09-08T18:03:11.803
31,1935815,2605,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-09-08T17:05:25.433
32,1935351,2605,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-09-08T16:37:15.184
34,1934801,2605,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-09-08T15:53:13.579
36,1934415,2605,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2022-09-08T15:12:07.373
43,1926041,2605,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2022-09-08T11:49:22.754
45,1924868,2605,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-09-08T11:27:17.026
47,1924236,2605,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2022-09-08T10:34:49.763
49,1923472,2605,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-09-08T10:01:37.947
52,1914955,2605,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2022-09-07T20:17:13.72
53,1914367,2605,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2022-09-07T19:45:34.001
55,1914046,2605,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2022-09-07T19:43:19.844
56,1913082,2605,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2022-09-07T19:32:24.925
57,1912499,2605,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2022-09-07T19:35:07.824
