,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,7677133,2870,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-06-16T19:00:00
1,7676938,2870,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-06-16T18:00:00
3,7676539,2870,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-06-16T15:00:00
4,7676395,2870,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-06-16T14:20:00
5,7676185,2870,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-06-16T13:40:00
6,7675952,2870,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-06-16T13:00:00
7,7675778,2870,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-06-15T20:40:00
8,7675595,2870,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-06-15T20:00:00
9,7675576,2870,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-06-15T20:00:00
10,7675083,2870,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-06-15T19:20:00
11,7675043,2870,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-06-15T19:20:00
12,7674733,2870,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-06-15T18:40:00
13,7674663,2870,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-06-15T18:40:00
14,7674403,2870,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-06-15T18:00:00
16,7673940,2870,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2024-06-15T15:30:00
17,7673919,2870,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2024-06-15T15:00:00
18,7673876,2870,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-06-15T15:00:00
19,7673819,2870,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-06-15T15:00:00
20,7673655,2870,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-06-15T15:00:00
21,7673209,2870,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-06-15T14:20:00
22,7673198,2870,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2024-06-15T14:20:00
23,7673068,2870,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-06-15T14:20:00
24,7672756,2870,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-06-15T14:20:00
25,7672470,2870,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-06-15T13:40:00
26,7672442,2870,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-06-15T13:40:00
