,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,10535358,3069,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2025-04-09T18:15:00
1,10534698,3069,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2025-04-09T17:40:00
5,10529096,3069,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2025-04-09T11:45:00
6,10528315,3069,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2025-04-09T11:10:00
7,10526973,3069,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2025-04-09T10:35:00
8,10526321,3069,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2025-04-09T10:00:00
9,10516868,3069,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2025-04-08T18:50:00
10,10516379,3069,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2025-04-08T18:50:00
11,10516246,3069,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2025-04-08T18:50:00
12,10515943,3069,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2025-04-08T18:50:00
13,10515406,3069,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2025-04-08T18:15:00
14,10515289,3069,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2025-04-08T18:15:00
15,10515217,3069,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2025-04-08T18:15:00
16,10514767,3069,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2025-04-08T18:15:00
23,10510576,3069,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2025-04-08T13:45:00
24,10510222,3069,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2025-04-08T13:45:00
25,10510182,3069,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2025-04-08T13:45:00
26,10510093,3069,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2025-04-08T13:45:00
27,10509831,3069,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2025-04-08T13:10:00
28,10509581,3069,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2025-04-08T13:10:00
29,10509483,3069,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2025-04-08T13:10:00
30,10509149,3069,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2025-04-08T13:10:00
31,10508558,3069,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2025-04-08T12:35:00
32,10508483,3069,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2025-04-08T12:35:00
33,10508341,3069,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2025-04-08T12:35:00
34,10507839,3069,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2025-04-08T12:35:00
35,10507405,3069,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2025-04-08T12:00:00
36,10506611,3069,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2025-04-08T12:00:00
37,10506412,3069,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2025-04-08T12:00:00
38,10506165,3069,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2025-04-08T12:00:00
54,10489894,3069,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2025-04-07T19:25:00
58,10488322,3069,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
59,10488260,3069,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
60,10488218,3069,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
61,10488145,3069,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
63,10487679,3069,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2025-04-07T19:25:00
65,10486952,3069,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2025-04-07T18:15:00
66,10486847,3069,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2025-04-07T18:15:00
67,10486736,3069,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
68,10486727,3069,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2025-04-07T18:15:00
69,10486711,3069,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2025-04-07T18:15:00
70,10486023,3069,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2025-04-07T18:50:00
