,id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,5410081,2568,TTEMSINGLES-----------RND1000600----------,,Men Singles,OFFICIAL,,,2022-08-01T11:26:24.521
3,1684094,2568,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-08-06T14:36:11.931
4,1683908,2568,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-08-06T13:04:00.845
6,1683327,2568,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-08-05T21:09:18.5
7,1683142,2568,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-08-05T20:13:31.89
8,1682896,2568,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-08-05T19:22:44.869
9,1682668,2568,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-08-05T18:35:26.29
12,1682040,2568,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-08-05T13:39:15.963
13,1681906,2568,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-08-05T13:02:02.257
14,1681731,2568,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-08-05T12:13:50.142
16,1681513,2568,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-08-05T11:24:09.09
18,1681152,2568,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-08-05T10:35:16.494
19,1681118,2568,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-08-05T10:43:08.588
20,1680759,2568,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-08-05T10:02:31.233
21,1680704,2568,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-08-05T10:01:31.15
24,1680201,2568,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2022-08-04T20:33:42.871
25,1679918,2568,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-08-04T20:09:36.624
26,1679916,2568,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-08-04T19:43:57.807
27,1679721,2568,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-08-04T19:20:07.71
28,1679501,2568,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-08-04T18:57:06.73
29,1679284,2568,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-08-04T18:51:51.024
30,1679090,2568,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2022-08-04T17:57:02.074
31,1679082,2568,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-08-04T18:23:11.488
33,1678646,2568,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-08-04T17:20:15.595
35,1678378,2568,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-08-04T16:46:29.315
37,1678126,2568,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-08-04T16:24:49.457
38,1677909,2568,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2022-08-04T15:42:18.354
44,1676964,2568,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2022-08-04T11:59:16.309
46,1676628,2568,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-08-04T11:25:45.991
49,1676187,2568,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2022-08-04T10:31:36.379
51,1675886,2568,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-08-04T10:04:04.489
54,1675551,2568,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2022-08-03T20:43:45.972
56,1675254,2568,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2022-08-03T20:44:39.878
58,1674797,2568,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2022-08-03T20:29:14.454
59,1674694,2568,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2022-08-03T20:09:44
60,1674667,2568,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2022-08-03T20:08:24.037
61,1674664,2568,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2022-08-03T20:14:51.473
62,1674367,2568,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2022-08-03T19:54:14.58
63,1674040,2568,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2022-08-03T19:28:31.011
64,1673966,2568,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2022-08-03T19:20:11.505
65,1673912,2568,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2022-08-03T19:48:30.248
66,1673721,2568,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2022-08-03T19:23:00.614
67,1673509,2568,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2022-08-03T19:15:26.95
68,1673220,2568,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2022-08-03T18:39:30.388
69,1673148,2568,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2022-08-03T18:31:25.663
70,1673109,2568,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2022-08-03T18:28:42.22
71,1673047,2568,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2022-08-03T18:44:48.296
76,1671994,2568,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2022-08-03T17:04:53.051
77,1671983,2568,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2022-08-03T17:04:28.515
78,1671448,2568,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2022-08-03T16:29:51.683
79,1671379,2568,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2022-08-03T16:14:30.929
80,1671370,2568,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2022-08-03T16:24:07.587
81,1671348,2568,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2022-08-03T16:39:50.339
82,1670942,2568,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2022-08-03T16:06:20.866
83,1670795,2568,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2022-08-03T16:01:29.888
84,1670695,2568,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2022-08-03T15:39:06.73
85,1670504,2568,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2022-08-03T15:48:06.698
86,1670374,2568,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2022-08-03T15:29:32.577
87,1670306,2568,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2022-08-03T15:31:41.762
88,1670097,2568,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2022-08-03T15:01:08.28
89,1669924,2568,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2022-08-03T15:00:57.452
90,1669816,2568,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2022-08-03T15:00:49.412
91,1669732,2568,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2022-08-03T15:02:05.115
108,1666401,2568,TTEMSINGLES-----------RND3000800----------,,Men Singles,OFFICIAL,,,2022-08-02T20:09:26.61
109,1666328,2568,TTEWSINGLES-----------RND3000800----------,,Women Singles,OFFICIAL,,,2022-08-02T19:45:10.088
110,1666237,2568,TTEMSINGLES-----------RND3000700----------,,Men Singles,OFFICIAL,,,2022-08-02T19:45:30.805
111,1666195,2568,TTEWSINGLES-----------RND3000700----------,,Women Singles,OFFICIAL,,,2022-08-02T19:49:00.88
112,1665941,2568,TTEWSINGLES-----------RND3000600----------,,Women Singles,OFFICIAL,,,2022-08-02T19:28:22.167
113,1665436,2568,TTEMSINGLES-----------RND3000500----------,,Men Singles,OFFICIAL,,,2022-08-02T19:12:33.755
114,1665411,2568,TTEMSINGLES-----------RND3000600----------,,Men Singles,OFFICIAL,,,2022-08-02T19:01:53.098
115,1665388,2568,TTEWSINGLES-----------RND3000500----------,,Women Singles,OFFICIAL,,,2022-08-02T19:19:23.316
116,1664982,2568,TTEWSINGLES-----------RND3000400----------,,Women Singles,OFFICIAL,,,2022-08-02T20:30:00
117,1664825,2568,TTEWSINGLES-----------RND3000200----------,,Women Singles,OFFICIAL,,,2022-08-02T18:53:32.509
118,1664677,2568,TTEWSINGLES-----------RND3000100----------,,Women Singles,OFFICIAL,,,2022-08-02T18:28:24.206
119,1664440,2568,TTEWSINGLES-----------RND3000300----------,,Women Singles,OFFICIAL,,,2022-08-02T18:33:09.028
120,1664360,2568,TTEMSINGLES-----------RND3000200----------,,Men Singles,OFFICIAL,,,2022-08-02T18:01:19.124
121,1664263,2568,TTEMSINGLES-----------RND3000400----------,,Men Singles,OFFICIAL,,,2022-08-02T18:00:39.052
122,1663944,2568,TTEMSINGLES-----------RND3000300----------,,Men Singles,OFFICIAL,,,2022-08-02T18:02:04.338
123,1663891,2568,TTEMSINGLES-----------RND3000100----------,,Men Singles,OFFICIAL,,,2022-08-02T18:01:46.732
132,1662396,2568,TTEWSINGLES-----------RND2001300----------,,Women Singles,OFFICIAL,,,2022-08-02T15:44:14.896
133,1662229,2568,TTEWSINGLES-----------RND2001400----------,,Women Singles,OFFICIAL,,,2022-08-02T15:48:13.045
134,1661870,2568,TTEWSINGLES-----------RND2001600----------,,Women Singles,OFFICIAL,,,2022-08-02T15:36:27.311
135,1661648,2568,TTEMSINGLES-----------RND2001400----------,,Men Singles,OFFICIAL,,,2022-08-02T15:00:18.712
136,1661623,2568,TTEWSINGLES-----------RND2001500----------,,Women Singles,OFFICIAL,,,2022-08-02T15:30:04.616
137,1661554,2568,TTEMSINGLES-----------RND2001600----------,,Men Singles,OFFICIAL,,,2022-08-02T15:00:59.955
