,iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
0,1258094,2576,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-05-28T13:14:17.946
1,1255273,2576,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-05-28T12:36:18.964
2,1254501,2576,TTEWSINGLES-----------34--000100----------,,Women Singles,OFFICIAL,,,2022-05-28T14:00:00
3,1254468,2576,TTEMSINGLES-----------34--000100----------,,Men Singles,OFFICIAL,,,2022-05-28T14:00:00
4,1254202,2576,TTEWSINGLES-----------56--000100----------,,Women Singles,OFFICIAL,,,2022-05-28T14:00:00
5,1253978,2576,TTEWSINGLES-----------910-000100----------,,Women Singles,OFFICIAL,,,2022-05-28T10:09:19.582
6,1253909,2576,TTEMSINGLES-----------910-000100----------,,Men Singles,OFFICIAL,,,2022-05-28T14:00:00
7,1253816,2576,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-05-28T09:28:01.341
8,1253346,2576,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-05-28T08:08:28.693
9,1252472,2576,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-05-28T07:14:20.348
10,1251622,2576,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-05-28T06:06:48.506
11,1249733,2576,TTEMSINGLES-----------1718000100----------,,Men Singles,OFFICIAL,,,2022-05-27T20:10:00
12,1249730,2576,TTEWSINGLES-----------58--000200----------,,Women Singles,OFFICIAL,,,2022-05-27T19:35:00
13,1249727,2576,TTEWSINGLES-----------1718000100----------,,Women Singles,OFFICIAL,,,2022-05-27T20:10:00
14,1249724,2576,TTEMSINGLES-----------58--000200----------,,Men Singles,OFFICIAL,,,2022-05-27T19:35:00
15,1249721,2576,TTEMSINGLES-----------58--000100----------,,Men Singles,OFFICIAL,,,2022-05-27T19:35:00
16,1249718,2576,TTEWSINGLES-----------58--000100----------,,Women Singles,OFFICIAL,,,2022-05-27T19:35:00
17,1249715,2576,TTEWSINGLES-----------912-000100----------,,Women Singles,OFFICIAL,,,2022-05-27T19:00:00
18,1249712,2576,TTEWSINGLES-----------912-000200----------,,Women Singles,OFFICIAL,,,2022-05-27T19:00:00
19,1249709,2576,TTEMSINGLES-----------912-000200----------,,Men Singles,OFFICIAL,,,2022-05-27T19:00:00
20,1249706,2576,TTEMSINGLES-----------912-000100----------,,Men Singles,OFFICIAL,,,2022-05-27T19:00:00
21,1249703,2576,TTEMSINGLES-----------1720000100----------,,Men Singles,OFFICIAL,,,2022-05-27T18:25:00
22,1249700,2576,TTEMSINGLES-----------1720000200----------,,Men Singles,OFFICIAL,,,2022-05-27T18:25:00
23,1249697,2576,TTEWSINGLES-----------1720000200----------,,Women Singles,OFFICIAL,,,2022-05-27T18:25:00
24,1249694,2576,TTEWSINGLES-----------1720000100----------,,Women Singles,OFFICIAL,,,2022-05-27T18:25:00
25,1249691,2576,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-05-27T16:45:00
26,1249679,2576,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-05-27T16:45:00
27,1249670,2576,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-05-27T16:45:00
28,1249658,2576,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-05-27T16:45:00
29,1249652,2576,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
30,1249649,2576,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
31,1249646,2576,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
32,1249643,2576,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
33,1249640,2576,TTEWSINGLES-----------916-000300----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
34,1249637,2576,TTEMSINGLES-----------916-000300----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
35,1249634,2576,TTEWSINGLES-----------916-000200----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
36,1249631,2576,TTEMSINGLES-----------916-000200----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
37,1249628,2576,TTEMSINGLES-----------916-000100----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
38,1249625,2576,TTEMSINGLES-----------916-000400----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
39,1249622,2576,TTEMSINGLES-----------1724000300----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
40,1249619,2576,TTEMSINGLES-----------1724000100----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
41,1249616,2576,TTEMSINGLES-----------1724000200----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
42,1249613,2576,TTEWSINGLES-----------1724000200----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
43,1249610,2576,TTEWSINGLES-----------1724000300----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
44,1249607,2576,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
45,1249604,2576,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
46,1249601,2576,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
47,1249598,2576,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-05-27T13:45:00
48,1249595,2576,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
49,1249592,2576,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-05-27T13:45:00
