id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
5907844,2862,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-01-13T19:00:00
5906501,2862,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-01-13T18:00:00
5903025,2862,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-01-13T14:45:00
5902388,2862,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-01-13T14:10:00
5901728,2862,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-01-13T13:35:00
5901150,2862,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-01-13T13:00:00
5898280,2862,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-01-12T20:30:00
5897712,2862,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-01-12T20:30:00
5897699,2862,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-01-12T19:55:00
5896966,2862,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-01-12T19:20:00
5896843,2862,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-01-12T19:55:00
5896427,2862,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-01-12T19:20:00
5895896,2862,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-01-12T18:45:00
5895366,2862,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-01-12T18:45:00
5893682,2862,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-01-12T14:45:00
5893295,2862,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-01-12T14:45:00
5892927,2862,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-01-12T14:45:00
5892722,2862,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-01-12T14:45:00
5892698,2862,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2024-01-12T14:10:00
5892148,2862,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-01-12T14:10:00
5892100,2862,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-01-12T14:10:00
