id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
10705251,3089,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2025-04-27T18:45:00
10704967,3089,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2025-04-27T18:00:00
10704747,3089,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2025-04-27T17:15:00
10704370,3089,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2025-04-27T16:30:00
10703064,3089,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2025-04-27T11:45:00
10702658,3089,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2025-04-27T11:10:00
10702250,3089,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2025-04-27T10:35:00
10701815,3089,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2025-04-27T10:00:00
10701648,3089,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2025-04-26T20:00:00
10701375,3089,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2025-04-26T19:25:00
10701139,3089,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2025-04-26T19:25:00
10700926,3089,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2025-04-26T18:50:00
10700445,3089,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2025-04-26T18:50:00
10699996,3089,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2025-04-26T18:15:00
10699526,3089,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2025-04-26T18:15:00
10699108,3089,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2025-04-26T17:40:00
10698744,3089,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2025-04-26T17:40:00
10697855,3089,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2025-04-26T17:05:00
10697591,3089,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2025-04-26T17:05:00
10696972,3089,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2025-04-26T16:30:00
10696725,3089,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2025-04-26T16:30:00
10695146,3089,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2025-04-26T12:55:00
10694410,3089,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2025-04-26T13:30:00
10693914,3089,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2025-04-26T13:30:00
10693779,3089,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2025-04-26T12:20:00
10693653,3089,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2025-04-26T12:55:00
10693014,3089,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2025-04-26T12:55:00
10692691,3089,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2025-04-26T12:55:00
10692487,3089,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2025-04-26T12:20:00
10691994,3089,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2025-04-26T11:45:00
10691721,3089,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2025-04-26T12:20:00
10691624,3089,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2025-04-26T12:20:00
10691073,3089,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2025-04-26T11:45:00
10690738,3089,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2025-04-26T11:45:00
10690675,3089,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2025-04-26T11:45:00
10690667,3089,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2025-04-26T11:10:00
10690093,3089,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2025-04-26T11:10:00
10689777,3089,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2025-04-26T11:10:00
10689593,3089,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2025-04-26T11:10:00
10689043,3089,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2025-04-26T10:35:00
10688796,3089,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2025-04-26T10:35:00
10688777,3089,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2025-04-26T10:35:00
10688425,3089,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2025-04-26T10:35:00
10687859,3089,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2025-04-26T10:00:00
