iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
403899,2234,TTEMTEAM--------------FNL-00010000--------,,Men's Team,OFFICIAL,,,2021-11-19T18:30:00
402897,2234,TTEWTEAM--------------FNL-00010000--------,,Women's Team,OFFICIAL,,,2021-11-19T16:00:00
402565,2234,TTEMTEAM--------------SFNL00020000--------,,Men's Team,OFFICIAL,,,2021-11-19T07:00:00
402561,2234,TTEMTEAM--------------SFNL00010000--------,,Men's Team,OFFICIAL,,,2021-11-19T07:00:00
400249,2234,TTEWTEAM--------------SFNL00010000--------,,Women's Team,OFFICIAL,,,2021-11-19T04:30:00
399875,2234,TTEWTEAM--------------SFNL00020000--------,,Women's Team,OFFICIAL,,,2021-11-19T09:30:00
397938,2234,TTEMTEAM--------------QFNL00030000--------,,Men's Team,OFFICIAL,,,2021-11-18T13:30:00
397798,2234,TTEMTEAM--------------910-00010000--------,,Men's Team,OFFICIAL,,,2021-11-18T08:30:00
395857,2234,TTEWTEAM--------------910-00010000--------,,Women's Team,OFFICIAL,,,2021-11-18T11:00:00
395640,2234,TTEMTEAM--------------912-00020000--------,,Men's Team,OFFICIAL,,,2021-11-18T02:00:00
395637,2234,TTEMTEAM--------------912-00010000--------,,Men's Team,OFFICIAL,,,2021-11-18T02:00:00
395632,2234,TTEMTEAM--------------QFNL00020000--------,,Men's Team,OFFICIAL,,,2021-11-18T13:30:00
394214,2234,TTEWTEAM--------------QFNL00020000--------,,Women's Team,OFFICIAL,,,2021-11-18T09:30:00
393150,2234,TTEWTEAM--------------912-00020000--------,,Women's Team,OFFICIAL,,,2021-11-17T23:30:00
393051,2234,TTEWTEAM--------------QFNL00030000--------,,Women's Team,OFFICIAL,,,2021-11-18T12:00:00
392286,2234,TTEWTEAM--------------912-00010000--------,,Women's Team,OFFICIAL,,,2021-11-17T23:30:00
390782,2234,TTEMTEAM--------------916-00030000--------,,Men's Team,OFFICIAL,,,2021-11-17T13:00:00
390752,2234,TTEMTEAM--------------GP0300060000--------,,Men's Team,OFFICIAL,,,2021-11-17T12:00:00
390333,2234,TTEMTEAM--------------GP0100030000--------,,Men's Team,OFFICIAL,,,2021-11-17T12:00:00
389880,2234,TTEMTEAM--------------GP0200060000--------,,Men's Team,OFFICIAL,,,2021-11-17T12:00:00
388868,2234,TTEMTEAM--------------GP0200050000--------,,Men's Team,OFFICIAL,,,2021-11-17T12:00:00
388659,2234,TTEMTEAM--------------GP0300050000--------,,Men's Team,OFFICIAL,,,2021-11-17T12:00:00
386907,2234,TTEWTEAM--------------GP0100030000--------,,Women's Team,OFFICIAL,,,2021-11-17T09:30:00
386566,2234,TTEWTEAM--------------GP0300060000--------,,Women's Team,OFFICIAL,,,2021-11-17T09:30:00
386421,2234,TTEWTEAM--------------GP0200060000--------,,Women's Team,OFFICIAL,,,2021-11-17T09:30:00
385841,2234,TTEWTEAM--------------GP0300050000--------,,Women's Team,OFFICIAL,,,2021-11-17T09:30:00
