iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
1978342,2609,TTEWTEAM--------------912-00020000--------,,Women's Team,OFFICIAL,,,2022-09-04T22:00:00
1978341,2609,TTEWTEAM--------------56--00010000--------,,Women's Team,OFFICIAL,,,2022-09-05T14:45:00
1978339,2609,TTEWTEAM--------------34--00010000--------,,Women's Team,OFFICIAL,,,2022-09-05T14:45:00
1955848,2609,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-09-09T16:46:30.694
1955266,2609,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-09-09T16:07:11.981
1953635,2609,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-09-09T12:14:43.077
1953013,2609,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-09-09T11:28:12.563
1952170,2609,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-09-09T10:54:57.011
1950793,2609,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-09-09T10:01:29.359
1941277,2609,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2022-09-08T19:23:22.093
1941152,2609,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2022-09-08T18:48:48.028
1940988,2609,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-09-08T18:07:01.67
1940783,2609,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-09-08T18:07:39.195
1940715,2609,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-09-08T17:44:53.576
1940385,2609,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-09-08T17:40:32.865
1940115,2609,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-09-08T17:24:15.153
1939818,2609,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-09-08T16:58:09.82
1939466,2609,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-09-08T17:03:20.392
1939262,2609,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-09-08T17:06:00.921
1938540,2609,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2022-09-08T16:20:03.049
1938445,2609,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2022-09-08T16:20:17.568
1937348,2609,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2022-09-08T15:35:07.681
1936937,2609,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2022-09-08T15:31:48.003
1934435,2609,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-09-08T12:00:09.272
1934183,2609,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-09-08T12:11:07.514
1934139,2609,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-09-08T12:01:37.863
1934132,2609,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-09-08T11:59:46.151
1934130,2609,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-09-08T12:00:03.261
1934106,2609,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-09-08T12:01:18.24
1934070,2609,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-09-08T12:00:41.782
1934040,2609,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-09-08T12:02:16.954
1933012,2609,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2022-09-08T11:36:35.417
1932189,2609,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-09-08T11:35:04.227
1932077,2609,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2022-09-08T11:26:01.051
1931911,2609,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-09-08T11:18:30.7
1931589,2609,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2022-09-08T11:21:38.46
1931587,2609,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2022-09-08T11:19:58.6
1931504,2609,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2022-09-08T11:19:10.645
1931278,2609,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-09-08T11:19:55.266
1930694,2609,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2022-09-08T10:45:44.756
1930120,2609,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2022-09-08T10:45:51.686
1929609,2609,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2022-09-08T10:41:44.636
1929236,2609,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2022-09-08T10:40:27.72
1928597,2609,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2022-09-08T10:04:05.322
1928585,2609,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2022-09-08T10:03:34.325
1928319,2609,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2022-09-08T10:04:58.533
1928272,2609,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2022-09-08T10:02:49.076
1919029,2609,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2022-09-07T19:18:25.897
1919028,2609,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2022-09-07T19:26:13.347
1918988,2609,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2022-09-07T18:10:03.022
1918982,2609,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2022-09-07T18:11:23.364
1918891,2609,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2022-09-07T18:08:50.758
1918833,2609,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2022-09-07T19:08:12.872
1918826,2609,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2022-09-07T17:55:37.425
1918823,2609,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2022-09-07T17:51:40.974
1918806,2609,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2022-09-07T19:09:04
1918695,2609,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2022-09-07T18:43:21.991
1918620,2609,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2022-09-07T19:02:29.805
1918487,2609,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2022-09-07T18:43:02.293
1918387,2609,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2022-09-07T18:41:39.436
1918188,2609,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2022-09-07T18:53:04.851
1918021,2609,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2022-09-07T18:49:33.663
1917638,2609,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2022-09-07T20:30:00
1917555,2609,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2022-09-07T18:22:03.52
1917368,2609,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2022-09-07T18:11:59.854
1917101,2609,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2022-09-07T18:32:06.834
1916775,2609,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2022-09-07T17:53:12.121
1916002,2609,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2022-09-07T17:30:07.76
1915925,2609,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2022-09-07T20:30:00
1915923,2609,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2022-09-07T17:33:03.056
1915731,2609,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2022-09-07T17:06:18.317
1915639,2609,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2022-09-07T17:30:23.915
1915440,2609,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2022-09-07T17:12:40.507
1915414,2609,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2022-09-07T17:22:48.684
1915395,2609,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2022-09-07T17:31:07.216
1915370,2609,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2022-09-07T17:00:43.554
1914458,2609,TTEMDOUBLES-----------8FNL000600----------,,Men Doubles,OFFICIAL,,,2022-09-07T16:48:28.332
1914242,2609,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2022-09-07T17:02:04.511
1914226,2609,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2022-09-07T17:02:52.23
1914155,2609,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2022-09-07T17:00:05.741
1913931,2609,TTEMDOUBLES-----------8FNL000500----------,,Men Doubles,OFFICIAL,,,2022-09-07T16:45:54.911
1912928,2609,TTEMDOUBLES-----------8FNL000400----------,,Men Doubles,OFFICIAL,,,2022-09-07T16:34:20.122
