iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
6963047,2883,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-04-17T18:15:00
6962552,2883,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-04-17T17:40:00
6961712,2883,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2024-04-17T17:05:00
6960637,2883,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2024-04-17T16:30:00
6953638,2883,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2024-04-17T12:20:00
6952834,2883,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-04-17T11:45:00
6951614,2883,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-04-17T11:10:00
6950594,2883,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-04-17T10:35:00
6949832,2883,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-04-17T10:00:00
6945500,2883,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-04-16T18:50:00
6945377,2883,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-04-16T18:50:00
6945333,2883,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-04-16T18:50:00
6945115,2883,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-04-16T18:50:00
6944950,2883,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-04-16T18:15:00
6944859,2883,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-04-16T18:15:00
6944639,2883,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-04-16T18:15:00
6944355,2883,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-04-16T18:15:00
6943925,2883,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2024-04-16T17:40:00
6943757,2883,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2024-04-16T17:40:00
6943527,2883,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2024-04-16T17:05:00
6943417,2883,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2024-04-16T17:05:00
6942944,2883,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2024-04-16T16:30:00
6942827,2883,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2024-04-16T16:30:00
6941603,2883,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-04-16T14:20:00
6940886,2883,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-04-16T13:10:00
