iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
3879379,2693,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-06-18T16:05:00
3879082,2693,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-06-18T15:20:00
3878747,2693,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2023-06-18T14:40:00
3878484,2693,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2023-06-18T14:00:00
3878210,2693,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2023-06-17T18:30:00
3877928,2693,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-06-17T17:45:00
3877661,2693,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-06-17T17:10:00
3877465,2693,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-06-17T16:35:00
3877280,2693,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-06-17T16:00:00
3877020,2693,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2023-06-17T12:55:00
3877011,2693,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2023-06-17T12:55:00
3876497,2693,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2023-06-17T12:20:00
3876364,2693,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2023-06-17T12:20:00
3875929,2693,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-06-17T11:45:00
3875847,2693,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-06-17T11:45:00
3875294,2693,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-06-17T11:10:00
3875211,2693,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-06-17T11:10:00
3874834,2693,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-06-17T10:35:00
3874641,2693,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-06-17T10:35:00
3874407,2693,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-06-17T10:00:00
3874246,2693,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-06-17T10:00:00
3873794,2693,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T19:00:00
3873539,2693,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T19:00:00
3873165,2693,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-06-16T18:25:00
3872998,2693,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-06-16T18:25:00
3872688,2693,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-06-16T17:50:00
3872375,2693,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-06-16T17:50:00
3872081,2693,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-06-16T17:15:00
3871852,2693,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-06-16T17:15:00
3871688,2693,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-06-16T16:40:00
3871357,2693,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-06-16T16:40:00
3870950,2693,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2023-06-16T16:05:00
3870883,2693,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-06-16T16:05:00
3870575,2693,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2023-06-16T15:30:00
3870304,2693,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-06-16T15:30:00
3869906,2693,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-06-16T11:45:00
3869902,2693,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2023-06-16T11:45:00
3869690,2693,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-06-16T11:45:00
3869570,2693,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2023-06-16T11:10:00
3869222,2693,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2023-06-16T11:45:00
3869102,2693,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2023-06-16T11:10:00
3869068,2693,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2023-06-16T11:10:00
3868469,2693,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-06-16T10:35:00
3868366,2693,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-06-16T10:35:00
3868321,2693,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-06-16T10:35:00
3868058,2693,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-06-16T10:35:00
3867855,2693,TTEXDOUBLES-----------QFNL000200----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T10:00:00
3867453,2693,TTEXDOUBLES-----------QFNL000100----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T10:00:00
3867113,2693,TTEXDOUBLES-----------QFNL000400----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T10:00:00
3867046,2693,TTEXDOUBLES-----------QFNL000300----------,,Mixed Doubles,OFFICIAL,,,2023-06-16T10:00:00
3866315,2693,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2023-06-16T11:10:00
3866310,2693,TTEMDOUBLES-----------8FNL000600----------,,Men Doubles,OFFICIAL,,,2023-06-15T19:05:00
3866290,2693,TTEMDOUBLES-----------8FNL000800----------,,Men Doubles,OFFICIAL,,,2023-06-15T19:05:00
3866140,2693,TTEMDOUBLES-----------8FNL000700----------,,Men Doubles,OFFICIAL,,,2023-06-15T19:05:00
3866032,2693,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2023-06-15T19:05:00
3865451,2693,TTEWDOUBLES-----------8FNL000800----------,,Women Doubles,OFFICIAL,,,2023-06-15T17:55:00
3865412,2693,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2023-06-15T18:30:00
3865399,2693,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2023-06-15T19:05:00
3864540,2693,TTEMDOUBLES-----------8FNL000500----------,,Men Doubles,OFFICIAL,,,2023-06-15T18:30:00
3864495,2693,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2023-06-15T18:30:00
3864170,2693,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-06-15T17:55:00
3863980,2693,TTEWDOUBLES-----------8FNL000600----------,,Women Doubles,OFFICIAL,,,2023-06-15T17:20:00
3863765,2693,TTEWDOUBLES-----------8FNL000700----------,,Women Doubles,OFFICIAL,,,2023-06-15T17:55:00
3863452,2693,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2023-06-15T17:55:00
3863120,2693,TTEWDOUBLES-----------8FNL000500----------,,Women Doubles,OFFICIAL,,,2023-06-15T17:20:00
3862982,2693,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2023-06-15T17:20:00
3862685,2693,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-06-15T17:20:00
3862316,2693,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-06-15T16:45:00
3862045,2693,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2023-06-15T16:45:00
3861857,2693,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2023-06-15T16:45:00
3861487,2693,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2023-06-15T16:45:00
3861230,2693,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2023-06-15T16:10:00
3860898,2693,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2023-06-15T16:10:00
3860555,2693,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2023-06-15T16:10:00
3860346,2693,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-06-15T16:10:00
3860195,2693,TTEMDOUBLES-----------8FNL000300----------,,Men Doubles,OFFICIAL,,,2023-06-15T15:35:00
3860012,2693,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2023-06-15T15:35:00
3859539,2693,TTEMDOUBLES-----------8FNL000400----------,,Men Doubles,OFFICIAL,,,2023-06-15T15:35:00
3859335,2693,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2023-06-15T15:00:00
3859273,2693,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2023-06-15T15:35:00
3859035,2693,TTEMDOUBLES-----------8FNL000200----------,,Men Doubles,OFFICIAL,,,2023-06-15T15:00:00
3858961,2693,TTEMDOUBLES-----------8FNL000100----------,,Men Doubles,OFFICIAL,,,2023-06-15T15:00:00
3858714,2693,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2023-06-15T15:00:00
3857985,2693,TTEWDOUBLES-----------8FNL000400----------,,Women Doubles,OFFICIAL,,,2023-06-15T12:55:00
3857871,2693,TTEWDOUBLES-----------8FNL000300----------,,Women Doubles,OFFICIAL,,,2023-06-15T12:55:00
3857841,2693,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2023-06-15T12:55:00
3857455,2693,TTEWDOUBLES-----------8FNL000200----------,,Women Doubles,OFFICIAL,,,2023-06-15T12:20:00
3857059,2693,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-06-15T12:55:00
3856958,2693,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-06-15T12:20:00
3856798,2693,TTEWDOUBLES-----------8FNL000100----------,,Women Doubles,OFFICIAL,,,2023-06-15T12:20:00
3856268,2693,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-06-15T12:20:00
3856239,2693,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2023-06-15T11:45:00
3856025,2693,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2023-06-15T11:45:00
3855749,2693,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2023-06-15T11:45:00
3855606,2693,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-06-15T11:45:00
3855327,2693,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2023-06-15T11:10:00
