iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
5248919,2734,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-10-19T17:45:00
5246227,2734,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-10-19T17:10:00
5244056,2734,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2023-10-19T16:35:00
5242657,2734,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2023-10-19T16:00:00
5238583,2734,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2023-10-19T12:20:00
5237943,2734,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-10-19T11:45:00
5237271,2734,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-10-19T11:10:00
5235683,2734,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-10-19T10:35:00
5234545,2734,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-10-19T10:00:00
5218137,2734,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-10-18T19:25:00
5218074,2734,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-10-18T19:25:00
5216604,2734,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-10-18T18:50:00
5215548,2734,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-10-18T18:50:00
5215201,2734,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-10-18T18:15:00
5213347,2734,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-10-18T18:15:00
5212212,2734,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-10-18T17:40:00
5211983,2734,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2023-10-18T17:40:00
5210477,2734,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2023-10-18T17:05:00
5209047,2734,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2023-10-18T17:05:00
5208032,2734,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2023-10-18T16:30:00
5207660,2734,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2023-10-18T16:30:00
5205042,2734,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T14:05:00
5204855,2734,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-10-18T13:30:00
5204839,2734,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-10-18T13:30:00
5204811,2734,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T14:05:00
5204716,2734,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-10-18T13:30:00
5204033,2734,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-10-18T12:55:00
5203847,2734,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-10-18T12:55:00
5203830,2734,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-10-18T13:30:00
5203697,2734,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-10-18T12:55:00
5203180,2734,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-10-18T12:20:00
5202940,2734,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-10-18T12:20:00
5202905,2734,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-10-18T12:20:00
5202844,2734,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-10-18T12:55:00
5201932,2734,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-10-18T12:20:00
5201920,2734,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-10-18T11:45:00
5201834,2734,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-10-18T11:45:00
5201818,2734,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-10-18T11:45:00
5201287,2734,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-10-18T11:45:00
5200941,2734,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2023-10-18T11:10:00
5200783,2734,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2023-10-18T11:10:00
5200730,2734,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2023-10-18T11:10:00
5200298,2734,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2023-10-18T10:35:00
5200154,2734,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2023-10-18T10:35:00
5200040,2734,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2023-10-18T10:35:00
5199958,2734,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2023-10-18T11:10:00
5199899,2734,TTEXDOUBLES-----------QFNL000200----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T10:00:00
5199618,2734,TTEXDOUBLES-----------QFNL000400----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T10:00:00
5199528,2734,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2023-10-18T10:35:00
5199526,2734,TTEXDOUBLES-----------QFNL000100----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T10:00:00
5199473,2734,TTEXDOUBLES-----------QFNL000300----------,,Mixed Doubles,OFFICIAL,,,2023-10-18T10:00:00
5168154,2734,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-10-17T20:30:00
5167549,2734,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-10-17T20:30:00
5166855,2734,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-10-17T20:30:00
5166061,2734,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5165243,2734,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5164976,2734,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5164626,2734,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5164314,2734,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5163961,2734,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5163006,2734,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5162299,2734,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2023-10-17T19:55:00
5161473,2734,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5161350,2734,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5160848,2734,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2023-10-17T18:45:00
5160465,2734,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5160201,2734,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2023-10-17T19:20:00
5158398,2734,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2023-10-17T18:45:00
5158155,2734,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2023-10-17T18:45:00
5157953,2734,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2023-10-17T18:10:00
5157854,2734,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2023-10-17T18:45:00
5157182,2734,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2023-10-17T18:45:00
5156726,2734,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2023-10-17T18:45:00
5155491,2734,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2023-10-17T18:10:00
