iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
8893404,2940,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-10-27T17:00:00
8891070,2940,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-10-27T16:00:00
8885840,2940,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-10-27T13:15:00
8884655,2940,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-27T12:30:00
8883779,2940,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-10-27T11:45:00
8882014,2940,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-27T11:00:00
8874706,2940,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-10-26T21:00:00
8874312,2940,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-10-26T20:20:00
8873721,2940,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-10-26T19:40:00
8873003,2940,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-10-26T19:00:00
8867313,2940,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-10-26T16:00:00
8865924,2940,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-10-26T15:20:00
8864299,2940,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-10-26T14:40:00
8863361,2940,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-10-26T14:00:00
8849609,2940,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2024-10-25T22:20:00
8849224,2940,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-10-25T21:40:00
8848395,2940,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-10-25T21:00:00
8848213,2940,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-10-25T20:20:00
8847894,2940,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-10-25T19:40:00
8847008,2940,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2024-10-25T19:00:00
8840301,2940,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2024-10-25T16:40:00
8838974,2940,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-10-25T16:00:00
8837898,2940,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-10-25T15:20:00
8837190,2940,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-10-25T14:40:00
8836213,2940,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2024-10-25T14:00:00
8824197,2940,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-10-24T21:40:00
8823537,2940,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2024-10-24T21:00:00
8823156,2940,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-10-24T20:20:00
8822124,2940,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2024-10-24T19:40:00
8819841,2940,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-10-24T19:00:00
8814843,2940,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2024-10-24T16:55:00
8813487,2940,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2024-10-24T16:20:00
8812028,2940,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2024-10-24T15:45:00
8810387,2940,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2024-10-24T15:10:00
8809364,2940,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2024-10-24T14:35:00
8808558,2940,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2024-10-24T14:00:00
8793744,2940,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2024-10-23T21:25:00
8793193,2940,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2024-10-23T20:50:00
8792986,2940,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2024-10-23T20:15:00
8792574,2940,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2024-10-23T19:40:00
8792089,2940,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2024-10-23T19:05:00
8791458,2940,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2024-10-23T18:30:00
8788737,2940,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2024-10-23T16:30:00
8787803,2940,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2024-10-23T15:55:00
8787264,2940,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2024-10-23T15:20:00
8786823,2940,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2024-10-23T14:45:00
8786668,2940,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2024-10-23T14:10:00
8786497,2940,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2024-10-23T13:35:00
8786291,2940,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2024-10-23T13:00:00
8781462,2940,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2024-10-22T21:25:00
8780988,2940,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2024-10-22T20:50:00
8780338,2940,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2024-10-22T20:15:00
8779930,2940,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2024-10-22T19:40:00
8779047,2940,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2024-10-22T19:05:00
8777970,2940,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2024-10-22T18:30:00
8775966,2940,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2024-10-22T16:30:00
8774919,2940,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2024-10-22T15:55:00
8773713,2940,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2024-10-22T15:20:00
8773136,2940,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2024-10-22T14:45:00
8772897,2940,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2024-10-22T14:10:00
8772706,2940,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2024-10-22T13:35:00
8772555,2940,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2024-10-22T13:00:00
