id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
5598840,2487,TTEMSINGLES-----------RND1001800----------,,Men Singles,OFFICIAL,,,2021-08-15T10:03:48.9
105350,2487,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2021-08-20T15:38:30.586
105020,2487,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2021-08-20T14:57:15.386
104852,2487,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2021-08-20T14:25:37.324
104721,2487,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2021-08-20T13:48:31.678
104554,2487,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2021-08-20T13:03:46.103
104366,2487,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2021-08-19T20:42:45.182
104050,2487,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2021-08-19T19:38:22.728
103724,2487,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2021-08-19T18:56:56.974
103532,2487,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2021-08-19T18:12:48.009
103319,2487,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2021-08-19T15:49:07.489
103280,2487,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2021-08-19T15:36:40.671
103032,2487,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2021-08-19T15:07:20.501
102906,2487,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2021-08-19T15:05:43.914
102597,2487,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2021-08-19T14:25:15.28
102571,2487,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2021-08-19T14:38:22.317
102298,2487,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2021-08-19T14:00:39.97
102168,2487,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2021-08-19T13:59:24.313
101937,2487,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2021-08-19T11:06:12.114
101821,2487,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2021-08-19T10:35:28.093
101780,2487,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2021-08-19T10:32:39.604
101445,2487,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2021-08-19T10:03:58.433
101394,2487,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2021-08-19T10:00:58.678
101126,2487,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2021-08-18T20:10:22.771
100992,2487,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2021-08-18T19:01:31.307
100961,2487,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2021-08-18T18:58:38.862
100757,2487,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2021-08-18T18:47:09.553
100556,2487,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2021-08-18T18:07:23.482
100507,2487,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2021-08-18T18:20:58.013
100470,2487,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2021-08-18T18:12:47.552
99938,2487,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2021-08-18T17:33:11.428
99895,2487,TTEXDOUBLES-----------QFNL000200----------,,Mixed Doubles,OFFICIAL,,,2021-08-18T17:41:01.738
99867,2487,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2021-08-18T17:28:06.007
99430,2487,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2021-08-18T17:01:35.883
99406,2487,TTEXDOUBLES-----------QFNL000300----------,,Mixed Doubles,OFFICIAL,,,2021-08-18T17:02:25.568
99319,2487,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2021-08-18T17:00:18.533
98966,2487,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2021-08-18T16:08:17.897
98813,2487,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2021-08-18T15:40:26.645
98770,2487,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2021-08-18T15:17:09.774
98484,2487,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2021-08-18T15:06:56.29
98249,2487,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2021-08-18T14:48:21.052
98177,2487,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2021-08-18T14:33:08.174
97991,2487,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2021-08-18T14:02:25.137
97826,2487,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2021-08-18T14:01:25.773
97491,2487,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2021-08-18T11:51:08.178
97462,2487,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2021-08-18T11:47:55.422
97233,2487,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2021-08-18T11:20:00.281
97195,2487,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2021-08-18T11:23:30.967
96944,2487,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2021-08-18T10:43:19.767
96917,2487,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2021-08-18T10:42:45.054
96529,2487,TTEXDOUBLES-----------QFNL000400----------,,Mixed Doubles,OFFICIAL,,,2021-08-18T10:01:06.309
96519,2487,TTEXDOUBLES-----------QFNL000100----------,,Mixed Doubles,OFFICIAL,,,2021-08-18T10:00:49.843
