id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
7208009,2932,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-05-11T15:00:00
7207730,2932,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-05-11T14:00:00
7198528,2932,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-05-10T19:15:00
7198202,2932,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-05-10T18:30:00
7197867,2932,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-05-10T17:45:00
7197599,2932,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-05-10T17:00:00
7197373,2932,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2024-05-10T14:45:00
7196897,2932,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2024-05-10T14:00:00
7186709,2932,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-05-09T21:30:00
7186549,2932,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-05-09T20:45:00
7186342,2932,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-05-09T20:00:00
7186100,2932,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-05-09T19:15:00
7185892,2932,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2024-05-09T18:30:00
7185749,2932,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-05-09T16:50:00
7185479,2932,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-05-09T16:05:00
7185130,2932,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-05-09T15:20:00
7184918,2932,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2024-05-09T15:10:00
7184872,2932,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-05-09T14:35:00
7184624,2932,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2024-05-09T14:35:00
7184390,2932,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2024-05-09T14:00:00
7184350,2932,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2024-05-09T14:00:00
7177129,2932,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2024-05-08T20:50:00
7176949,2932,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-05-08T20:15:00
7176740,2932,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-05-08T19:40:00
7176594,2932,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-05-08T19:05:00
7176455,2932,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2024-05-08T18:30:00
7176329,2932,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2024-05-08T16:00:00
7176279,2932,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2024-05-08T15:20:00
7176027,2932,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2024-05-08T15:20:00
7175905,2932,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-05-08T14:45:00
7175699,2932,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-05-08T14:45:00
7174784,2932,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-05-08T14:10:00
7174461,2932,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-05-08T14:10:00
7174249,2932,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2024-05-08T13:35:00
7173683,2932,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-05-08T13:35:00
7173130,2932,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2024-05-08T13:00:00
7172676,2932,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2024-05-08T13:00:00
7172055,2932,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-05-08T12:15:00
7171729,2932,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-05-08T11:40:00
7171108,2932,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2024-05-08T11:40:00
7170799,2932,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2024-05-08T11:40:00
7170554,2932,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2024-05-08T11:05:00
7170041,2932,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2024-05-08T11:05:00
7170030,2932,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2024-05-08T11:05:00
7169226,2932,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2024-05-08T10:30:00
7169108,2932,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2024-05-08T10:30:00
7168804,2932,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2024-05-08T10:30:00
7161713,2932,TTEMDOUBLES-----------8FNL000100----------,,Men Doubles,OFFICIAL,,,2024-05-07T20:50:00
7161571,2932,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2024-05-07T20:15:00
7161436,2932,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2024-05-07T19:40:00
7161225,2932,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2024-05-07T19:05:00
7161051,2932,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2024-05-07T18:30:00
7160833,2932,TTEXDOUBLES-----------QFNL000100----------,,Mixed Doubles,OFFICIAL,,,2024-05-07T16:15:00
7160688,2932,TTEWDOUBLES-----------8FNL000200----------,,Women Doubles,OFFICIAL,,,2024-05-07T15:40:00
7160556,2932,TTEMDOUBLES-----------8FNL000300----------,,Men Doubles,OFFICIAL,,,2024-05-07T15:05:00
7160457,2932,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2024-05-07T15:20:00
7160255,2932,TTEWDOUBLES-----------8FNL000800----------,,Women Doubles,OFFICIAL,,,2024-05-07T14:30:00
7160021,2932,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2024-05-07T14:45:00
7159935,2932,TTEMDOUBLES-----------8FNL000600----------,,Men Doubles,OFFICIAL,,,2024-05-07T13:25:00
7159705,2932,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2024-05-07T14:10:00
7159574,2932,TTEWDOUBLES-----------8FNL000300----------,,Women Doubles,OFFICIAL,,,2024-05-07T12:50:00
7159417,2932,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2024-05-07T13:35:00
7159114,2932,TTEWDOUBLES-----------8FNL000600----------,,Women Doubles,OFFICIAL,,,2024-05-07T13:25:00
7159051,2932,TTEMDOUBLES-----------8FNL000800----------,,Men Doubles,OFFICIAL,,,2024-05-07T12:15:00
7159014,2932,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2024-05-07T13:00:00
7158646,2932,TTEMDOUBLES-----------8FNL000400----------,,Men Doubles,OFFICIAL,,,2024-05-07T12:50:00
7158387,2932,TTEWDOUBLES-----------8FNL000700----------,,Women Doubles,OFFICIAL,,,2024-05-07T11:40:00
7158363,2932,TTEWDOUBLES-----------8FNL000500----------,,Women Doubles,OFFICIAL,,,2024-05-07T12:15:00
7157915,2932,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2024-05-07T11:40:00
7157880,2932,TTEMDOUBLES-----------8FNL000200----------,,Men Doubles,OFFICIAL,,,2024-05-07T11:40:00
7157793,2932,TTEMDOUBLES-----------8FNL000700----------,,Men Doubles,OFFICIAL,,,2024-05-07T11:05:00
7157342,2932,TTEMDOUBLES-----------8FNL000500----------,,Men Doubles,OFFICIAL,,,2024-05-07T11:05:00
7157296,2932,TTEWDOUBLES-----------8FNL000100----------,,Women Doubles,OFFICIAL,,,2024-05-07T11:05:00
7156926,2932,TTEXDOUBLES-----------QFNL000200----------,,Mixed Doubles,OFFICIAL,,,2024-05-07T10:30:00
7156894,2932,TTEXDOUBLES-----------QFNL000400----------,,Mixed Doubles,OFFICIAL,,,2024-05-07T10:30:00
7156807,2932,TTEXDOUBLES-----------QFNL000300----------,,Mixed Doubles,OFFICIAL,,,2024-05-07T10:30:00
7156153,2932,TTEXDOUBLES-----------8FNL000100----------,,Mixed Doubles,OFFICIAL,,,2024-05-06T20:50:00
7155991,2932,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2024-05-06T20:15:00
7155857,2932,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2024-05-06T19:40:00
7155790,2932,TTEXDOUBLES-----------8FNL000600----------,,Mixed Doubles,OFFICIAL,,,2024-05-06T18:45:00
7155380,2932,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2024-05-06T19:05:00
7155312,2932,TTEXDOUBLES-----------8FNL000800----------,,Mixed Doubles,OFFICIAL,,,2024-05-06T18:10:00
7155053,2932,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2024-05-06T18:30:00
7154707,2932,TTEXDOUBLES-----------8FNL000300----------,,Mixed Doubles,OFFICIAL,,,2024-05-06T18:10:00
7154675,2932,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2024-05-06T17:35:00
7154216,2932,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2024-05-06T17:00:00
7154144,2932,TTEWSINGLES-----------R32-001000----------,,Women Singles,OFFICIAL,,,2024-05-06T17:00:00
7153670,2932,TTEMDOUBLES-----------R32-000700----------,,Men Doubles,OFFICIAL,,,2024-05-06T15:30:00
7153487,2932,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2024-05-06T15:20:00
7153390,2932,TTEWDOUBLES-----------R32-000600----------,,Women Doubles,OFFICIAL,,,2024-05-06T14:55:00
