id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
773267,2531,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2022-03-05T13:59:24.305
773029,2531,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2022-03-05T13:04:59.735
772761,2531,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2022-03-05T11:52:07.87
772594,2531,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2022-03-05T11:05:59.971
771493,2531,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2022-03-04T21:45:42.874
770571,2531,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2022-03-04T20:38:39.29
768804,2531,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2022-03-04T20:00:20.88
768560,2531,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2022-03-04T19:05:44.381
768226,2531,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2022-03-04T18:32:40.304
768063,2531,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2022-03-04T16:25:32.556
767890,2531,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2022-03-04T15:44:50.441
767699,2531,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2022-03-04T14:55:38.023
767436,2531,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2022-03-04T14:32:05.162
767255,2531,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2022-03-04T12:01:18.813
767216,2531,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2022-03-04T12:03:33.459
766804,2531,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2022-03-04T11:34:06.706
766641,2531,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2022-03-04T11:00:32.8
766589,2531,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2022-03-04T11:01:00.103
766272,2531,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2022-03-04T16:00:00
766265,2531,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2022-03-04T10:28:26.879
766229,2531,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2022-03-04T10:26:21.458
765897,2531,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2022-03-04T10:03:21.847
764106,2531,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2022-03-03T20:25:45.307
763994,2531,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2022-03-03T20:12:08.669
763708,2531,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2022-03-03T19:34:47.195
763583,2531,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2022-03-03T19:48:30.897
763315,2531,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2022-03-03T19:10:26.552
763156,2531,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2022-03-03T18:59:23.541
762778,2531,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2022-03-03T18:31:34.817
762665,2531,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2022-03-03T18:31:31.415
762647,2531,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2022-03-03T18:31:55.095
762130,2531,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2022-03-03T16:51:32.142
762107,2531,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2022-03-03T16:43:34.624
761720,2531,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2022-03-03T16:17:50.926
761618,2531,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2022-03-03T16:07:25.708
761283,2531,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2022-03-03T15:37:15.364
761189,2531,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2022-03-03T15:33:33.293
760867,2531,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2022-03-03T15:13:37.622
760836,2531,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2022-03-03T15:16:28.494
760554,2531,TTEXDOUBLES-----------QFNL000300----------,,Mixed Doubles,OFFICIAL,,,2022-03-03T14:31:49.355
760510,2531,TTEXDOUBLES-----------QFNL000400----------,,Mixed Doubles,OFFICIAL,,,2022-03-03T14:32:54.59
760428,2531,TTEXDOUBLES-----------QFNL000200----------,,Mixed Doubles,OFFICIAL,,,2022-03-03T14:33:00.422
760346,2531,TTEXDOUBLES-----------QFNL000100----------,,Mixed Doubles,OFFICIAL,,,2022-03-03T14:32:30.697
759573,2531,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2022-03-03T11:53:56.416
759399,2531,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2022-03-03T11:47:39.393
759386,2531,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2022-03-03T11:43:42.924
759298,2531,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2022-03-03T16:00:00
759057,2531,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2022-03-03T11:20:21.349
759025,2531,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2022-03-03T11:07:39.417
