iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
4939419,2789,TTEMTEAM--------------910-00010000--------,,Men's Team,OFFICIAL,,,2023-09-17T12:15:00
4939407,2789,TTEMTEAM--------------161600020000--------,,Men's Team,OFFICIAL,,,2023-09-16T19:30:00
4939387,2789,TTEMTEAM--------------161600010000--------,,Men's Team,OFFICIAL,,,2023-09-16T19:30:00
4939364,2789,TTEMTEAM--------------916-00030000--------,,Men's Team,OFFICIAL,,,2023-09-16T15:30:00
4939345,2789,TTEMTEAM--------------GP0500060000--------,,Men's Team,OFFICIAL,,,2023-09-17T17:45:00
4939324,2789,TTEMTEAM--------------GP0500050000--------,,Men's Team,OFFICIAL,,,2023-09-17T17:45:00
4939305,2789,TTEMTEAM--------------GP0500040000--------,,Men's Team,OFFICIAL,,,2023-09-17T12:15:00
4939289,2789,TTEMTEAM--------------GP0500030000--------,,Men's Team,OFFICIAL,,,2023-09-17T12:15:00
4939272,2789,TTEMTEAM--------------GP0500020000--------,,Men's Team,OFFICIAL,,,2023-09-16T18:30:00
4939258,2789,TTEMTEAM--------------GP0500010000--------,,Men's Team,OFFICIAL,,,2023-09-16T18:30:00
4939232,2789,TTEMTEAM--------------QFNL00040000--------,,Men's Team,OFFICIAL,,,2023-09-16T12:30:00
4939213,2789,TTEMTEAM--------------QFNL00030000--------,,Men's Team,OFFICIAL,,,2023-09-16T12:30:00
4939193,2789,TTEMTEAM--------------QFNL00020000--------,,Men's Team,OFFICIAL,,,2023-09-16T12:30:00
4939175,2789,TTEMTEAM--------------QFNL00010000--------,,Men's Team,OFFICIAL,,,2023-09-16T12:30:00
4939150,2789,TTEMTEAM--------------GP0400060000--------,,Men's Team,OFFICIAL,,,2023-09-15T17:45:00
4939129,2789,TTEMTEAM--------------GP0400050000--------,,Men's Team,OFFICIAL,,,2023-09-15T17:45:00
4939106,2789,TTEMTEAM--------------GP0400040000--------,,Men's Team,OFFICIAL,,,2023-09-15T09:30:00
4939080,2789,TTEMTEAM--------------GP0400030000--------,,Men's Team,OFFICIAL,,,2023-09-15T12:15:00
4939060,2789,TTEMTEAM--------------GP0400020000--------,,Men's Team,OFFICIAL,,,2023-09-14T12:15:00
4939043,2789,TTEMTEAM--------------GP0400010000--------,,Men's Team,OFFICIAL,,,2023-09-14T15:00:00
4939018,2789,TTEMTEAM--------------GP0300030000--------,,Men's Team,OFFICIAL,,,2023-09-15T15:00:00
4938998,2789,TTEMTEAM--------------GP0300020000--------,,Men's Team,OFFICIAL,,,2023-09-15T09:30:00
4938983,2789,TTEMTEAM--------------GP0300010000--------,,Men's Team,OFFICIAL,,,2023-09-14T12:15:00
4938958,2789,TTEMTEAM--------------GP0200030000--------,,Men's Team,OFFICIAL,,,2023-09-15T15:00:00
4938937,2789,TTEMTEAM--------------GP0200020000--------,,Men's Team,OFFICIAL,,,2023-09-15T09:30:00
4938920,2789,TTEMTEAM--------------GP0200010000--------,,Men's Team,OFFICIAL,,,2023-09-14T15:00:00
4938896,2789,TTEMTEAM--------------GP0100030000--------,,Men's Team,OFFICIAL,,,2023-09-15T17:45:00
4938878,2789,TTEMTEAM--------------GP0100020000--------,,Men's Team,OFFICIAL,,,2023-09-15T09:30:00
4938858,2789,TTEMTEAM--------------GP0100010000--------,,Men's Team,OFFICIAL,,,2023-09-14T12:15:00
4932266,2789,TTEWTEAM--------------910-00010000--------,,Women's Team,OFFICIAL,,,2023-09-17T09:30:00
4932250,2789,TTEWTEAM--------------912-00020000--------,,Women's Team,OFFICIAL,,,2023-09-16T17:30:00
4932234,2789,TTEWTEAM--------------912-00010000--------,,Women's Team,OFFICIAL,,,2023-09-16T17:30:00
4932230,2789,TTEWTEAM--------------916-00020000--------,,Women's Team,OFFICIAL,,,2023-09-15T17:45:00
4932215,2789,TTEWTEAM--------------GP0500060000--------,,Women's Team,OFFICIAL,,,2023-09-17T15:00:00
4932199,2789,TTEWTEAM--------------GP0500050000--------,,Women's Team,OFFICIAL,,,2023-09-17T15:00:00
4932183,2789,TTEWTEAM--------------GP0500040000--------,,Women's Team,OFFICIAL,,,2023-09-17T09:30:00
4932167,2789,TTEWTEAM--------------GP0500030000--------,,Women's Team,OFFICIAL,,,2023-09-17T09:30:00
4932151,2789,TTEWTEAM--------------GP0500020000--------,,Women's Team,OFFICIAL,,,2023-09-16T15:30:00
4932135,2789,TTEWTEAM--------------GP0500010000--------,,Women's Team,OFFICIAL,,,2023-09-16T15:30:00
4932120,2789,TTEWTEAM--------------QFNL00040000--------,,Women's Team,OFFICIAL,,,2023-09-16T09:30:00
4932104,2789,TTEWTEAM--------------QFNL00030000--------,,Women's Team,OFFICIAL,,,2023-09-16T09:30:00
4932088,2789,TTEWTEAM--------------QFNL00020000--------,,Women's Team,OFFICIAL,,,2023-09-16T09:30:00
4932072,2789,TTEWTEAM--------------QFNL00010000--------,,Women's Team,OFFICIAL,,,2023-09-16T09:30:00
4932056,2789,TTEWTEAM--------------GP0400060000--------,,Women's Team,OFFICIAL,,,2023-09-15T15:00:00
4932040,2789,TTEWTEAM--------------GP0400050000--------,,Women's Team,OFFICIAL,,,2023-09-15T12:15:00
4932024,2789,TTEWTEAM--------------GP0400040000--------,,Women's Team,OFFICIAL,,,2023-09-14T17:45:00
4932008,2789,TTEWTEAM--------------GP0400030000--------,,Women's Team,OFFICIAL,,,2023-09-14T17:45:00
4931992,2789,TTEWTEAM--------------GP0400020000--------,,Women's Team,OFFICIAL,,,2023-09-14T12:15:00
4931976,2789,TTEWTEAM--------------GP0400010000--------,,Women's Team,OFFICIAL,,,2023-09-14T09:30:00
