id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
217364,2489,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2021-09-25T16:10:24.379
217110,2489,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2021-09-25T15:08:38.236
216890,2489,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2021-09-25T14:04:27.086
216609,2489,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2021-09-25T13:11:36.894
216404,2489,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2021-09-25T12:30:01
216247,2489,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2021-09-25T14:00:00
216074,2489,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2021-09-24T16:29:56.998
215805,2489,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2021-09-24T15:57:26.732
215630,2489,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2021-09-24T15:19:03.06
215341,2489,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2021-09-24T14:31:09.875
214836,2489,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2021-09-24T13:51:33.79
214555,2489,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2021-09-24T13:03:18.103
214210,2489,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2021-09-24T12:05:28.166
213624,2489,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2021-09-24T11:05:14.045
212870,2489,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2021-09-23T20:01:18.473
212791,2489,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2021-09-23T19:52:16.004
212569,2489,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2021-09-23T19:08:17.782
212483,2489,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2021-09-23T18:53:34.719
