id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
6696101,2880,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-04-01T17:45:00
6695893,2880,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-04-01T17:10:00
6695689,2880,TTEMDOUBLES-----------FNL-000100----------,,Men Doubles,OFFICIAL,,,2024-04-01T16:35:00
6695363,2880,TTEWDOUBLES-----------FNL-000100----------,,Women Doubles,OFFICIAL,,,2024-04-01T16:00:00
6695134,2880,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-04-01T11:45:00
6694930,2880,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-04-01T11:10:00
6694764,2880,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-04-01T10:35:00
6694529,2880,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-04-01T10:00:00
6694367,2880,TTEXDOUBLES-----------FNL-000100----------,,Mixed Doubles,OFFICIAL,,,2024-03-31T19:40:00
6694219,2880,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-03-31T19:05:00
6694081,2880,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-03-31T18:30:00
6693839,2880,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-03-31T17:55:00
6693613,2880,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-03-31T17:20:00
6693449,2880,TTEMDOUBLES-----------SFNL000200----------,,Men Doubles,OFFICIAL,,,2024-03-31T16:45:00
6693256,2880,TTEMDOUBLES-----------SFNL000100----------,,Men Doubles,OFFICIAL,,,2024-03-31T16:10:00
6693030,2880,TTEWDOUBLES-----------SFNL000200----------,,Women Doubles,OFFICIAL,,,2024-03-31T15:35:00
6692720,2880,TTEWDOUBLES-----------SFNL000100----------,,Women Doubles,OFFICIAL,,,2024-03-31T15:00:00
6692455,2880,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-03-31T12:55:00
6692166,2880,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-03-31T12:20:00
6691891,2880,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-03-31T11:45:00
6691606,2880,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-03-31T11:10:00
6691293,2880,TTEXDOUBLES-----------SFNL000200----------,,Mixed Doubles,OFFICIAL,,,2024-03-31T10:35:00
6691127,2880,TTEXDOUBLES-----------SFNL000100----------,,Mixed Doubles,OFFICIAL,,,2024-03-31T10:00:00
6690763,2880,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-03-30T19:55:00
6690684,2880,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-03-30T19:55:00
6690659,2880,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-03-30T19:55:00
6690294,2880,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2024-03-30T19:55:00
6690127,2880,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-03-30T19:20:00
6689904,2880,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-03-30T19:20:00
6689693,2880,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-03-30T19:20:00
6689573,2880,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2024-03-30T18:45:00
6689479,2880,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-03-30T19:20:00
6689260,2880,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2024-03-30T18:45:00
6689013,2880,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-03-30T18:45:00
6688888,2880,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2024-03-30T18:45:00
6688748,2880,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2024-03-30T18:10:00
6688459,2880,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-03-30T18:10:00
6688435,2880,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-03-30T18:10:00
6688243,2880,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2024-03-30T18:10:00
6687661,2880,TTEMDOUBLES-----------QFNL000300----------,,Men Doubles,OFFICIAL,,,2024-03-30T17:35:00
6687506,2880,TTEMDOUBLES-----------QFNL000200----------,,Men Doubles,OFFICIAL,,,2024-03-30T17:35:00
6687491,2880,TTEMDOUBLES-----------QFNL000400----------,,Men Doubles,OFFICIAL,,,2024-03-30T17:35:00
6687395,2880,TTEMDOUBLES-----------QFNL000100----------,,Men Doubles,OFFICIAL,,,2024-03-30T17:35:00
6686932,2880,TTEWDOUBLES-----------QFNL000400----------,,Women Doubles,OFFICIAL,,,2024-03-30T17:00:00
6686814,2880,TTEWDOUBLES-----------QFNL000300----------,,Women Doubles,OFFICIAL,,,2024-03-30T17:00:00
6686799,2880,TTEWDOUBLES-----------QFNL000200----------,,Women Doubles,OFFICIAL,,,2024-03-30T17:00:00
6686714,2880,TTEWDOUBLES-----------QFNL000100----------,,Women Doubles,OFFICIAL,,,2024-03-30T17:00:00
6685827,2880,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2024-03-30T14:40:00
6685700,2880,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2024-03-30T14:40:00
6685628,2880,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2024-03-30T14:40:00
6685212,2880,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2024-03-30T14:40:00
6685153,2880,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2024-03-30T14:05:00
6685103,2880,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2024-03-30T14:05:00
6685075,2880,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2024-03-30T14:05:00
6684502,2880,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2024-03-30T14:05:00
6684337,2880,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2024-03-30T13:30:00
6684324,2880,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2024-03-30T13:30:00
6684275,2880,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2024-03-30T13:30:00
6683668,2880,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2024-03-30T13:30:00
6683427,2880,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2024-03-30T12:55:00
6683301,2880,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2024-03-30T12:55:00
6683043,2880,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2024-03-30T12:55:00
6682912,2880,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2024-03-30T12:55:00
6682530,2880,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2024-03-30T12:20:00
6682122,2880,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2024-03-30T12:20:00
6681881,2880,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2024-03-30T12:20:00
6681703,2880,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2024-03-30T12:20:00
6681583,2880,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2024-03-30T11:45:00
6681363,2880,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2024-03-30T11:45:00
6681331,2880,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2024-03-30T11:45:00
6680918,2880,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2024-03-30T11:45:00
6680502,2880,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2024-03-30T11:10:00
6680404,2880,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2024-03-30T11:10:00
6680207,2880,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2024-03-30T11:10:00
6679636,2880,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2024-03-30T11:10:00
6679627,2880,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2024-03-30T10:35:00
