iD,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
5772271,2714,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-12-10T18:15:00
5772072,2714,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-12-10T17:30:00
5772069,2714,TTEMSINGLES-----------34--000100----------,,Men Singles,OFFICIAL,,,2023-12-10T16:45:00
5772066,2714,TTEWSINGLES-----------34--000100----------,,Women Singles,OFFICIAL,,,2023-12-10T16:00:00
5772057,2714,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-12-10T13:45:00
5772054,2714,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-12-10T13:00:00
5772050,2714,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-12-10T12:15:00
5772048,2714,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-12-10T11:30:00
5772046,2714,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-12-10T10:45:00
5772043,2714,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-12-10T10:00:00
5772040,2714,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-12-10T10:45:00
5772036,2714,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-12-10T10:00:00
5770375,2714,TTEWSINGLES-----------GP02000600----------,,Women Singles,OFFICIAL,,,2023-12-09T20:00:00
5770372,2714,TTEMSINGLES-----------GP02000600----------,,Men Singles,OFFICIAL,,,2023-12-09T20:00:00
5770208,2714,TTEWSINGLES-----------GP02000500----------,,Women Singles,OFFICIAL,,,2023-12-09T19:20:00
5770180,2714,TTEMSINGLES-----------GP02000500----------,,Men Singles,OFFICIAL,,,2023-12-09T19:20:00
5769905,2714,TTEMSINGLES-----------GP01000600----------,,Men Singles,OFFICIAL,,,2023-12-09T18:40:00
5769715,2714,TTEWSINGLES-----------GP01000500----------,,Women Singles,OFFICIAL,,,2023-12-09T18:40:00
5769566,2714,TTEWSINGLES-----------GP01000600----------,,Women Singles,OFFICIAL,,,2023-12-09T18:00:00
5769147,2714,TTEMSINGLES-----------GP01000500----------,,Men Singles,OFFICIAL,,,2023-12-09T18:00:00
5768879,2714,TTEMSINGLES-----------GP02000400----------,,Men Singles,OFFICIAL,,,2023-12-09T16:20:00
5768872,2714,TTEWSINGLES-----------GP02000400----------,,Women Singles,OFFICIAL,,,2023-12-09T15:40:00
5768868,2714,TTEWSINGLES-----------GP02000300----------,,Women Singles,OFFICIAL,,,2023-12-09T16:20:00
5768865,2714,TTEMSINGLES-----------GP02000300----------,,Men Singles,OFFICIAL,,,2023-12-09T15:40:00
5768862,2714,TTEMSINGLES-----------GP01000300----------,,Men Singles,OFFICIAL,,,2023-12-09T15:00:00
5768859,2714,TTEWSINGLES-----------GP01000300----------,,Women Singles,OFFICIAL,,,2023-12-09T15:00:00
5768857,2714,TTEMSINGLES-----------GP01000400----------,,Men Singles,OFFICIAL,,,2023-12-09T14:20:00
5768854,2714,TTEWSINGLES-----------GP01000400----------,,Women Singles,OFFICIAL,,,2023-12-09T14:20:00
5768841,2714,TTEMSINGLES-----------GP02000100----------,,Men Singles,OFFICIAL,,,2023-12-09T12:00:00
5768838,2714,TTEWSINGLES-----------GP02000100----------,,Women Singles,OFFICIAL,,,2023-12-09T12:00:00
5768835,2714,TTEMSINGLES-----------GP02000200----------,,Men Singles,OFFICIAL,,,2023-12-09T11:20:00
5768831,2714,TTEWSINGLES-----------GP02000200----------,,Women Singles,OFFICIAL,,,2023-12-09T11:20:00
5768828,2714,TTEMSINGLES-----------GP01000100----------,,Men Singles,OFFICIAL,,,2023-12-09T10:40:00
5768824,2714,TTEWSINGLES-----------GP01000100----------,,Women Singles,OFFICIAL,,,2023-12-09T10:40:00
5768821,2714,TTEWSINGLES-----------GP01000200----------,,Women Singles,OFFICIAL,,,2023-12-09T10:00:00
5768819,2714,TTEMSINGLES-----------GP01000200----------,,Men Singles,OFFICIAL,,,2023-12-09T10:00:00
