id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
4909298,2740,TTEMSINGLES-----------GP06000600----------,,Men Singles,OFFICIAL,,,2023-09-05T17:10:00
4708109,2740,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2023-09-09T17:45:00
4707943,2740,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2023-09-09T17:10:00
4702749,2740,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2023-09-09T12:45:00
4702565,2740,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2023-09-09T12:10:00
4702183,2740,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2023-09-09T11:35:00
4701940,2740,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2023-09-09T11:00:00
4690995,2740,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2023-09-08T19:05:00
4690731,2740,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2023-09-08T18:30:00
4686087,2740,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2023-09-08T17:20:00
4677182,2740,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2023-09-08T12:55:00
4676984,2740,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2023-09-08T12:20:00
4676760,2740,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2023-09-08T11:45:00
4676563,2740,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2023-09-08T11:10:00
4675502,2740,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2023-09-07T20:10:00
4674979,2740,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2023-09-07T19:55:00
4674889,2740,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2023-09-07T19:20:00
4674506,2740,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2023-09-07T19:55:00
4674085,2740,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2023-09-07T19:20:00
4674046,2740,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2023-09-07T19:55:00
4673655,2740,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2023-09-07T18:45:00
4673560,2740,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2023-09-07T19:20:00
4673485,2740,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2023-09-07T19:20:00
4673091,2740,TTEWSINGLES-----------8FNL000100----------,,Women Singles,OFFICIAL,,,2023-09-07T18:45:00
4672727,2740,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2023-09-07T18:45:00
4672663,2740,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2023-09-07T18:10:00
4672411,2740,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2023-09-07T18:45:00
4672104,2740,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2023-09-07T18:10:00
4671887,2740,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2023-09-07T18:10:00
4671743,2740,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2023-09-07T18:10:00
4667740,2740,TTEMSINGLES-----------R32-001600----------,,Men Singles,OFFICIAL,,,2023-09-07T14:45:00
4667296,2740,TTEMSINGLES-----------R32-001000----------,,Men Singles,OFFICIAL,,,2023-09-07T14:05:00
4666751,2740,TTEMSINGLES-----------R32-000900----------,,Men Singles,OFFICIAL,,,2023-09-07T14:40:00
4666339,2740,TTEWSINGLES-----------R32-001300----------,,Women Singles,OFFICIAL,,,2023-09-07T13:30:00
4666251,2740,TTEMSINGLES-----------R32-001200----------,,Men Singles,OFFICIAL,,,2023-09-07T14:40:00
4665807,2740,TTEMSINGLES-----------R32-001300----------,,Men Singles,OFFICIAL,,,2023-09-07T14:05:00
4665621,2740,TTEMSINGLES-----------R32-001400----------,,Men Singles,OFFICIAL,,,2023-09-07T14:05:00
4665451,2740,TTEWSINGLES-----------R32-000800----------,,Women Singles,OFFICIAL,,,2023-09-07T12:55:00
4665328,2740,TTEMSINGLES-----------R32-001100----------,,Men Singles,OFFICIAL,,,2023-09-07T14:40:00
4665004,2740,TTEWSINGLES-----------R32-001500----------,,Women Singles,OFFICIAL,,,2023-09-07T13:30:00
4664806,2740,TTEWSINGLES-----------R32-001600----------,,Women Singles,OFFICIAL,,,2023-09-07T13:30:00
4664701,2740,TTEMSINGLES-----------R32-001500----------,,Men Singles,OFFICIAL,,,2023-09-07T14:05:00
4664241,2740,TTEMSINGLES-----------R32-000600----------,,Men Singles,OFFICIAL,,,2023-09-07T12:20:00
4664104,2740,TTEWSINGLES-----------R32-000600----------,,Women Singles,OFFICIAL,,,2023-09-07T12:55:00
4664060,2740,TTEWSINGLES-----------R32-000900----------,,Women Singles,OFFICIAL,,,2023-09-07T13:30:00
4663980,2740,TTEWSINGLES-----------R32-000300----------,,Women Singles,OFFICIAL,,,2023-09-07T12:55:00
4663551,2740,TTEWSINGLES-----------R32-000200----------,,Women Singles,OFFICIAL,,,2023-09-07T12:55:00
4663232,2740,TTEMSINGLES-----------R32-000400----------,,Men Singles,OFFICIAL,,,2023-09-07T11:45:00
4663169,2740,TTEMSINGLES-----------R32-000800----------,,Men Singles,OFFICIAL,,,2023-09-07T12:20:00
4662967,2740,TTEMSINGLES-----------R32-000200----------,,Men Singles,OFFICIAL,,,2023-09-07T12:20:00
4662960,2740,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2023-09-07T12:20:00
4662666,2740,TTEMSINGLES-----------R32-000300----------,,Men Singles,OFFICIAL,,,2023-09-07T11:45:00
4662338,2740,TTEMSINGLES-----------R32-000500----------,,Men Singles,OFFICIAL,,,2023-09-07T11:45:00
4662059,2740,TTEWSINGLES-----------R32-001400----------,,Women Singles,OFFICIAL,,,2023-09-07T11:10:00
4661972,2740,TTEMSINGLES-----------R32-000100----------,,Men Singles,OFFICIAL,,,2023-09-07T11:45:00
4661721,2740,TTEWSINGLES-----------R32-000500----------,,Women Singles,OFFICIAL,,,2023-09-07T11:10:00
4661551,2740,TTEWSINGLES-----------R32-000700----------,,Women Singles,OFFICIAL,,,2023-09-07T11:10:00
4661450,2740,TTEWSINGLES-----------R32-001200----------,,Women Singles,OFFICIAL,,,2023-09-07T11:10:00
4661143,2740,TTEWSINGLES-----------R32-000100----------,,Women Singles,OFFICIAL,,,2023-09-07T10:35:00
4660793,2740,TTEWSINGLES-----------R32-001100----------,,Women Singles,OFFICIAL,,,2023-09-07T10:35:00
4660785,2740,TTEWSINGLES-----------R32-000400----------,,Women Singles,OFFICIAL,,,2023-09-07T10:35:00
