id,eventId,documentCode,messagePayload,subEventType,fullResults,extended_info,match_card,startDateLocal
8581880,2886,TTEMSINGLES-----------FNL-000100----------,,Men Singles,OFFICIAL,,,2024-09-21T15:45:00
8581715,2886,TTEWSINGLES-----------FNL-000100----------,,Women Singles,OFFICIAL,,,2024-09-21T15:10:00
8575294,2886,TTEMSINGLES-----------SFNL000100----------,,Men Singles,OFFICIAL,,,2024-09-20T17:45:00
8575081,2886,TTEMSINGLES-----------SFNL000200----------,,Men Singles,OFFICIAL,,,2024-09-20T17:10:00
8574943,2886,TTEWSINGLES-----------SFNL000100----------,,Women Singles,OFFICIAL,,,2024-09-20T16:35:00
8574783,2886,TTEWSINGLES-----------SFNL000200----------,,Women Singles,OFFICIAL,,,2024-09-20T16:00:00
8573371,2886,TTEMSINGLES-----------QFNL000400----------,,Men Singles,OFFICIAL,,,2024-09-20T12:35:00
8573295,2886,TTEMSINGLES-----------QFNL000200----------,,Men Singles,OFFICIAL,,,2024-09-20T12:35:00
8572530,2886,TTEMSINGLES-----------QFNL000300----------,,Men Singles,OFFICIAL,,,2024-09-20T12:00:00
8572496,2886,TTEMSINGLES-----------QFNL000100----------,,Men Singles,OFFICIAL,,,2024-09-20T12:00:00
8571843,2886,TTEWSINGLES-----------QFNL000100----------,,Women Singles,OFFICIAL,,,2024-09-20T11:25:00
8571605,2886,TTEWSINGLES-----------QFNL000300----------,,Women Singles,OFFICIAL,,,2024-09-20T11:25:00
8570825,2886,TTEWSINGLES-----------QFNL000200----------,,Women Singles,OFFICIAL,,,2024-09-20T10:50:00
8570650,2886,TTEWSINGLES-----------QFNL000400----------,,Women Singles,OFFICIAL,,,2024-09-20T10:50:00
8565129,2886,TTEMSINGLES-----------8FNL000300----------,,Men Singles,OFFICIAL,,,2024-09-19T20:05:00
8564924,2886,TTEMSINGLES-----------8FNL000200----------,,Men Singles,OFFICIAL,,,2024-09-19T20:05:00
8564814,2886,TTEMSINGLES-----------8FNL000800----------,,Men Singles,OFFICIAL,,,2024-09-19T19:30:00
8564665,2886,TTEMSINGLES-----------8FNL000600----------,,Men Singles,OFFICIAL,,,2024-09-19T20:05:00
8564430,2886,TTEMSINGLES-----------8FNL000700----------,,Men Singles,OFFICIAL,,,2024-09-19T20:05:00
8564405,2886,TTEMSINGLES-----------8FNL000400----------,,Men Singles,OFFICIAL,,,2024-09-19T19:30:00
8564184,2886,TTEWSINGLES-----------8FNL000400----------,,Women Singles,OFFICIAL,,,2024-09-19T18:55:00
8563893,2886,TTEMSINGLES-----------8FNL000500----------,,Men Singles,OFFICIAL,,,2024-09-19T19:30:00
8563813,2886,TTEWSINGLES-----------8FNL000800----------,,Women Singles,OFFICIAL,,,2024-09-19T18:55:00
8563752,2886,TTEMSINGLES-----------8FNL000100----------,,Men Singles,OFFICIAL,,,2024-09-19T19:30:00
8563314,2886,TTEWSINGLES-----------8FNL000200----------,,Women Singles,OFFICIAL,,,2024-09-19T18:55:00
8563250,2886,TTEWSINGLES-----------8FNL000500----------,,Women Singles,OFFICIAL,,,2024-09-19T18:20:00
8563135,2886,TTEWSINGLES-----------8FNL000300----------,,Women Singles,OFFICIAL,,,2024-09-19T18:55:00
8563069,2886,TTEWSINGLES-----------8FNL000700----------,,Women Singles,OFFICIAL,,,2024-09-19T18:20:00
8562662,2886,TTEWSINGLES-----------8FNL000600----------,,Women Singles,OFFICIAL,,,2024-09-19T18:20:00
8562618,2886,TTEMSINGLES-----------R32-000700----------,,Men Singles,OFFICIAL,,,2024-09-19T17:45:00
